template,count
[#16:1]-[NH;D2;+0:2]-[CH;D3;+0:3](-[c:4])-[C;H0;D3;+0:7](=[C;D1;H2:8])-[C:6]=[C:5]>>[#16:1]-[N;H0;D2;+0:2]=[CH;D2;+0:3]-[c:4].[C:5]=[C:6]-[CH;D2;+0:7]=[C;D1;H2:8],5
[#8:3]-[C:4](=[O;D1;H0:5])-[C@H;D3;+0:6](-[C@@H;D3;+0:1]-[c:2])-[CH2;D2;+0:7]-[N;H0;D3;+0:9](-[C:8])-[C:10].[CH2;D2;+0:11].[CH2;D2;+0:12]-[CH3;D1;+0:13]>>O=[CH;D2;+0:1]-[c:2].[#8:3]-[C:4](=[O;D1;H0:5])-[CH;D2;+0:6]=[CH2;D1;+0:7].[C:8]-[N;H0;D3;+0:9](-[C:10])-[Si](-[CH3;D1;+0:11])(-[CH3;D1;+0:12])-[CH3;D1;+0:13],5
[#8:1]-[C:2](=[O;D1;H0:3])-[C;H0;D3;+0:4](=[C;D1;H2:5])-[C@H;D3;+0:7](-[C:6])-[OH;D1;+0:8]>>[#8:1]-[C:2](=[O;D1;H0:3])-[CH;D2;+0:4]=[C;D1;H2:5].[C:6]-[CH;D2;+0:7]=[O;H0;D1;+0:8],5
[#7:2]-[C@@H;D3;+0:1](-[C:3])-[C;H0;D3;+0:7](=[C;D1;H2:8])-[C:5](-[#8:4])=[O;D1;H0:6]>>O=S(=O)(-[CH;D3;+0:1](-[#7:2])-[C:3])-c1:c:c:c:c:c:1.[#8:4]-[C:5](=[O;D1;H0:6])-[CH;D2;+0:7]=[C;D1;H2:8],5
[#16:1]-[C;H0;D3;+0:2](=[C;D1;H2:3])-[CH;D3;+0:5](-[OH;D1;+0:4])-[c:6]>>[#16:1]-[CH;D2;+0:2]=[C;D1;H2:3].[O;H0;D1;+0:4]=[CH;D2;+0:5]-[c:6],5
[C:1]=[C;H0;D3;+0:2](-[C:3]=[O;D1;H0:4])-[CH;D3;+0:18](-[OH;D1;+0:17])-[c:19].[O;D1;H0:5]=[C:6]1-[C;H0;D3;+0:10](-[CH;D3;+0:12](-[OH;D1;+0:11])-[c:13])=[C:9]-[C:8]-[CH;D3;+0:7]-1-[CH;D3;+0:15](-[OH;D1;+0:14])-[c:16]>>[C:1]=[CH;D2;+0:2]-[C:3]=[O;D1;H0:4].[O;D1;H0:5]=[C:6]1-[CH2;D2;+0:7]-[C:8]-[C:9]=[CH;D2;+0:10]-1.[O;H0;D1;+0:11]=[CH;D2;+0:12]-[c:13].[O;H0;D1;+0:14]=[CH;D2;+0:15]-[c:16].[O;H0;D1;+0:17]=[CH;D2;+0:18]-[c:19],5
[#7:1]-[C:2](=[O;D1;H0:3])-[C;H0;D4;+0:4](-[OH;D1;+0:5])(-[c:6])-[CH;D2;+0:18]=[CH;D2;+0:17]-[C;H0;D4;+0:15](-[CH2;D2;+0:16])-[C:13](-[#8:12])=[O;D1;H0:14].[C;H0;D3;+0:21]-[C:20](=[O;D1;H0:22])-[O;H0;D2;+0:19].[CH3;D1;+0:9].[c:7]:[cH;D2;+0:8].[c:11]:[cH;D2;+0:10]>>[#7:1]-[C:2](=[O;D1;H0:3])-[C;H0;D3;+0:4](=[O;H0;D1;+0:5])-[c:6].[c:7]:[cH;D2;+0:8]:[cH;D2;+0:9]:[cH;D2;+0:10]:[c:11].[#8:12]-[C:13](=[O;D1;H0:14])-[C;H0;D3;+0:15](=[CH2;D1;+0:16])-[CH;D3;+0:17](-[CH3;D1;+0:18])-[O;H0;D2;+0:19]-[C:20](-[CH3;D1;+0:21])=[O;D1;H0:22],5
[CH2;D2;+0:2]/[C;H0;D3;+0:1](=[CH;D2;+0:3]\[CH3;D1;+0:4])-[C;H0;D3;+0:6](=[O;D1;H0:5])-[c:7]>>O=[C;H0;D3;+0:1](-[CH3;D1;+0:2])-[CH;D2;+0:3]=[CH2;D1;+0:4].[O;D1;H0:5]=[CH;D2;+0:6]-[c:7],5
[#8:1]-[C:2](=[O;D1;H0:3])/[C;H0;D3;+0:4](=[CH;D2;+0:5])-[C;H0;D4;+0:7](-[C;D1;H3:6])(-[OH;D1;+0:8])-[c:9]>>[#8:1]-[C:2](=[O;D1;H0:3])-[C;H0;D2;+0:4]#[CH;D1;+0:5].[C;D1;H3:6]-[C;H0;D3;+0:7](=[O;H0;D1;+0:8])-[c:9],5
[#8:6]-[C:5](=[O;D1;H0:7])-[C:3](=[C;D1;H2:4])-[C@H;D3;+0:1](-[c:2])-[N;H0;D3;+0:10](-[C:9]=[O;D1;H0:8])-[C:11]=[O;D1;H0:12]>>C-C(=O)-O-[CH;D3;+0:1](-[c:2])-[C:3](=[C;D1;H2:4])-[C:5](-[#8:6])=[O;D1;H0:7].[O;D1;H0:8]=[C:9]-[NH;D2;+0:10]-[C:11]=[O;D1;H0:12],5
[#7:9]=[C:10]-[S;H0;D2;+0:11]-[CH2;D2;+0:5]/[C;H0;D3;+0:4](=[CH;D2;+0:1]\[c:2]:[#8;a:3])-[C:6](-[#8:7])=[O;D1;H0:8]>>C-C(=O)-O-[CH;D3;+0:1](-[c:2]:[#8;a:3])-[C;H0;D3;+0:4](=[CH2;D1;+0:5])-[C:6](-[#8:7])=[O;D1;H0:8].[#7:9]=[C:10]-[S-;H0;D1:11],5
[#7:1]-[C:2](=[O;D1;H0:3])-[C@@H;D3;+0:4](-[OH;D1;+0:5])-[C;H0;D3;+0:9](=[C;D1;H2:10])-[C:7](-[#8:6])=[O;D1;H0:8]>>[#7:1]-[C:2](=[O;D1;H0:3])-[CH;D2;+0:4]=[O;H0;D1;+0:5].[#8:6]-[C:7](=[O;D1;H0:8])-[CH;D2;+0:9]=[C;D1;H2:10],5
[#8:1]-[C:2](=[O;D1;H0:3])-[C;H0;D4;+0:4](-[OH;D1;+0:5])(-[c:6])-[C;H0;D3;+0:8](=[C;D1;H2:7])-[C:9](-[C;D1;H3:10])=[O;D1;H0:11]>>[#8:1]-[C:2](=[O;D1;H0:3])-[C;H0;D3;+0:4](=[O;H0;D1;+0:5])-[c:6].[C;D1;H2:7]=[CH;D2;+0:8]-[C:9](-[C;D1;H3:10])=[O;D1;H0:11],5
[C:4]-[C:5]=[C;H0;D3;+0:6](-[C:7]=[O;D1;H0:8])-[CH;D3;+0:2](-[C:1])-[OH;D1;+0:3]>>[C:1]-[CH;D2;+0:2]=[O;H0;D1;+0:3].[C:4]/[C:5]=[CH;D2;+0:6]/[C:7]=[O;D1;H0:8],5
[C;D1;H2:1]=[C;H0;D3;+0:2](-[C:3](-[C;D1;H3:4])=[O;D1;H0:5])-[CH;D3;+0:7](-[OH;D1;+0:6])-[c:8]1:[c:9]:[#7;a:10]:[#7;a:11]:[c:12]:1>>[C;D1;H2:1]=[CH;D2;+0:2]-[C:3](-[C;D1;H3:4])=[O;D1;H0:5].[O;H0;D1;+0:6]=[CH;D2;+0:7]-[c:8]1:[c:9]:[#7;a:10]:[#7;a:11]:[c:12]:1,5
[#16:1]-[NH;D2;+0:2]-[CH;D3;+0:3](-[C:4])-[C;H0;D3;+0:6](=[C;D1;H2:5])-[C:7](-[C;D1;H3:8])=[O;D1;H0:9]>>[#16:1]-[N;H0;D2;+0:2]=[CH;D2;+0:3]-[C:4].[C;D1;H2:5]=[CH;D2;+0:6]-[C:7](-[C;D1;H3:8])=[O;D1;H0:9],5
[#8:8]-[C:9](=[O;D1;H0:10])-[CH;D3;+0:11](-[C;H0;D3;+0:12](-[CH3;D1;+0:1])=[O;D1;H0:13])-[CH;D3;+0:6](-[c:7])-[C;H0;D3;+0:5](=[CH2;D1;+0:14])-[C:3](-[#8:2])=[O;D1;H0:4]>>O=C(-[CH3;D1;+0:1])-[O-].[#8:2]-[C:3](=[O;D1;H0:4])-[C;H0;D3;+0:5](=[CH;D2;+0:6]-[c:7])-[N+]12-C-C-N(-C-C-1)-C-C-2.[#8:8]-[C:9](=[O;D1;H0:10])-[CH2;D2;+0:11]-[C;H0;D3;+0:12](=[O;D1;H0:13])-O-[CH3;D1;+0:14],5
[C:3]=[C:4]-[C:5]=[C;H0;D3;+0:6](-[C:7]=[O;D1;H0:8])-[CH2;D2;+0:1]-[OH;D1;+0:2]>>[CH2;D1;+0:1]=[O;H0;D1;+0:2].[C:3]=[C:4]-[C:5]=[CH;D2;+0:6]-[C:7]=[O;D1;H0:8],5
[#8:10]-[C:11](=[O;D1;H0:12])-[C;H0;D4;+0:13](-[N;H0;D2;+0:14]=[CH;D2;+0:8]-[c:9])(-[C:15](-[#8:16])=[O;D1;H0:17])-[C@H;D3;+0:1](-[c:2])-[C:3](=[C;D1;H2:4])-[C:5](-[#8:6])=[O;D1;H0:7]>>C-C(-C)(-C)-O-C(=O)-O-[CH;D3;+0:1](-[c:2])-[C:3](=[C;D1;H2:4])-[C:5](-[#8:6])=[O;D1;H0:7].O=[CH;D2;+0:8]-[c:9].[#8:10]-[C:11](=[O;D1;H0:12])-[CH;D3;+0:13](-[NH2;D1;+0:14])-[C:15](-[#8:16])=[O;D1;H0:17],5
[C;D1;H3:1]-[C:2](=[O;D1;H0:3])-[CH;D3;+0:4](-[CH2;D2;+0:5])-[CH;D3;+0:7](-[OH;D1;+0:6])-[c:8]>>[C;D1;H3:1]-[C:2](=[O;D1;H0:3])-[CH;D2;+0:4]=[CH2;D1;+0:5].[O;H0;D1;+0:6]=[CH;D2;+0:7]-[c:8],5
[#7;a:1]:[#8;a:2]:[c:3]-[CH;D3;+0:4](-[OH;D1;+0:5])-[C;H0;D3;+0:7](=[C;D1;H2:6])-[C:8](-[N;D1;H2:9])=[O;D1;H0:10]>>[#7;a:1]:[#8;a:2]:[c:3]-[CH;D2;+0:4]=[O;H0;D1;+0:5].[C;D1;H2:6]=[CH;D2;+0:7]-[C:8](-[N;D1;H2:9])=[O;D1;H0:10],4
[#16:7]-[N;H0;D3;+0:8]1-[C;H0;D3;+0:9](-[c:10])=[CH;D2;+0:11]-[C@;H0;D4;+0:12](-[c:13])(-[C:14](-[#7:15])=[O;D1;H0:16])-[C@@H;D3;+0:1]-1-[C:2](=[C;D1;H2:3])-[C:4](-[#8:5])=[O;D1;H0:6]>>C-C(-C)(-C)-O-C(=O)-O-[CH2;D2;+0:1]-[C:2](=[C;D1;H2:3])-[C:4](-[#8:5])=[O;D1;H0:6].[#16:7]-[N;H0;D2;+0:8]=[C;H0;D3;+0:9](-[c:10])-[CH;D2;+0:11]=[C;H0;D3;+0:12](-[c:13])-[C:14](-[#7:15])=[O;D1;H0:16],4
[N;D1;H2:2]-[C;H0;D3;+0:1](=[O;D1;H0:3])-[CH;D3;+0:5](-[OH;D1;+0:4])-[c:6]>>C=C-[C;H0;D3;+0:1](-[N;D1;H2:2])=[O;D1;H0:3].[O;H0;D1;+0:4]=[CH;D2;+0:5]-[c:6],4
[#15:1]-[NH;D2;+0:2]-[C@H;D3;+0:3](-[C:4])-[C;H0;D3;+0:8](=[C;D1;H2:9])-[C:6](-[#8:5])=[O;D1;H0:7]>>[#15:1]/[N;H0;D2;+0:2]=[CH;D2;+0:3]/[C:4].[#8:5]-[C:6](=[O;D1;H0:7])-[CH;D2;+0:8]=[C;D1;H2:9],4
[C;D1;H3:6]-[C:7](=[O;D1;H0:8])/[C;H0;D3;+0:9](=[CH;D2;+0:10])-[CH;D3;+0:12](-[OH;D1;+0:11])-[c:13].[C;D1;H3:1]-[C:2](=[O;D1;H0:3])/[C;H0;D3;+0:4](=[CH;D2;+0:5])-[CH;D3;+0:15](-[OH;D1;+0:14])-[c:16]>>[C;D1;H3:1]-[C:2](=[O;D1;H0:3])-[C;H0;D2;+0:4]#[CH;D1;+0:5].[C;D1;H3:6]-[C:7](=[O;D1;H0:8])-[C;H0;D2;+0:9]#[CH;D1;+0:10].[O;H0;D1;+0:11]=[CH;D2;+0:12]-[c:13].[O;H0;D1;+0:14]=[CH;D2;+0:15]-[c:16],4
[C:11]-[C:12]=[C;H0;D3;+0:13](-[C:14]=[O;D1;H0:15])-[C@@H;D3;+0:9](-[c:10])-[NH;D2;+0:8]-[C:6](=[O;D1;H0:7])-[#8:5]-[C:2](-[C;D1;H3:1])(-[C;D1;H3:3])-[C;D1;H3:4]>>[C;D1;H3:1]-[C:2](-[C;D1;H3:3])(-[C;D1;H3:4])-[#8:5]-[C:6](=[O;D1;H0:7])/[N;H0;D2;+0:8]=[CH;D2;+0:9]/[c:10].[C:11]/[C:12]=[CH;D2;+0:13]/[C:14]=[O;D1;H0:15],4
[C;D1;H2:1]=[C;H0;D3;+0:2](-[C:3]=[O;D1;H0:4])-[CH2;D2;+0:5]-[OH;D1;+0:6]>>[C;D1;H2:1]=[CH;D2;+0:2]-[C:3]=[O;D1;H0:4].[CH2;D1;+0:5]=[O;H0;D1;+0:6],4
[#8:1]-[C:2](=[O;D1;H0:3])-[CH;D3;+0:4](-[NH;D2;+0:5]-[c:6])-[C;H0;D3;+0:8](=[C;D1;H2:7])-[C:9]=[O;D1;H0:10]>>[#8:1]-[C:2](=[O;D1;H0:3])/[CH;D2;+0:4]=[N;H0;D2;+0:5]/[c:6].[C;D1;H2:7]=[CH;D2;+0:8]-[C:9]=[O;D1;H0:10],4
[#8:10]-[C:11](=[O;D1;H0:12])-[C;H0;D3;+0:13](=[C;D1;H2:14])-[CH;D3;+0:8](-[O;H0;D2;+0:9]-[Si;H0;D4;+0:1](-[C:2])(-[C;D1;H3:3])-[C;D1;H3:4])-[c:7]:[c:6]:[#8;a:5]>>Cl-[Si;H0;D4;+0:1](-[C:2])(-[C;D1;H3:3])-[C;D1;H3:4].[#8;a:5]:[c:6]:[c:7]-[CH;D2;+0:8]=[O;H0;D1;+0:9].[#8:10]-[C:11](=[O;D1;H0:12])-[CH;D2;+0:13]=[C;D1;H2:14],4
[#7:1]-[C:2]-[C@@H;D3;+0:3](-[OH;D1;+0:4])-[C;H0;D3;+0:8](=[C;D1;H2:9])-[C:6](-[#8:5])=[O;D1;H0:7]>>[#7:1]-[C:2]-[CH;D2;+0:3]=[O;H0;D1;+0:4].[#8:5]-[C:6](=[O;D1;H0:7])-[CH;D2;+0:8]=[C;D1;H2:9],4
[#8;a:1]:[c:2]-[CH;D3;+0:3](-[OH;D1;+0:4])-[C;H0;D3;+0:6](=[C;D1;H2:5])-[C:7](-[C;D1;H3:8])=[O;D1;H0:9]>>[#8;a:1]:[c:2]-[CH;D2;+0:3]=[O;H0;D1;+0:4].[C;D1;H2:5]=[CH;D2;+0:6]-[C:7](-[C;D1;H3:8])=[O;D1;H0:9],4
[#7:11]=[C:12]-[CH2;D2;+0:13]-[C;H0;D4;+0:1](-[c:2])(-[C:3](=[C;D1;H2:4])-[C:5](-[#8:6])=[O;D1;H0:7])-[C:8](-[#7:9])=[O;D1;H0:10]>>C-C(-C)(-C)-O-C(=O)-O-[C;H0;D4;+0:1](-[c:2])(-[C:3](=[C;D1;H2:4])-[C:5](-[#8:6])=[O;D1;H0:7])-[C:8](-[#7:9])=[O;D1;H0:10].[#7:11]=[C:12]-[CH3;D1;+0:13],4
[C:1]-[C;H0;D3;+0:2](=[C:3]=[C:4])-[CH;D3;+0:6](-[OH;D1;+0:5])-[c:7]>>[C:1]-[CH;D2;+0:2]=[C:3]=[C:4].[O;H0;D1;+0:5]=[CH;D2;+0:6]-[c:7],4
[#8:4]-[C:3](=[O;D1;H0:5])-[C;H0;D4;+0:2]1(-[C:6](-[#8:7])=[O;D1;H0:8])-[O;H0;D2;+0:1]-[C;H0;D3;+0:9](=[O;D1;H0:10])-[C:11](=[C;D1;H2:12])-[C@H;D3;+0:13]-1-[c:14]>>C-C(-C)(-C)-O-C(=O)-[O;H0;D2;+0:1]-[CH;D3;+0:2](-[C:3](-[#8:4])=[O;D1;H0:5])-[C:6](-[#8:7])=[O;D1;H0:8].C-O-[C;H0;D3;+0:9](=[O;D1;H0:10])-[C:11](=[C;D1;H2:12])-[CH;D3;+0:13](-[c:14])-O-C(=O)-O-C(-C)(-C)-C,4
[#8:8]-[C:7](=[O;D1;H0:9])/[C;H0;D3;+0:5](-[CH2;D2;+0:6]-[O;H0;D2;+0:1]-[C:2])=[CH;D2;+0:3]/[c:4]>>C-C-O-C(-C)(-O-C-C)-[O;H0;D2;+0:1]-[C:2].O-[CH;D3;+0:3](-[c:4])-[C;H0;D3;+0:5](=[CH2;D1;+0:6])-[C:7](-[#8:8])=[O;D1;H0:9],4
[C:5]#[C;H0;D2;+0:6]-[CH2;D2;+0:4]/[CH;D2;+0:3]=[CH;D2;+0:1]/[c:2]>>O-[CH;D3;+0:1](-[c:2])-[CH;D2;+0:3]=[CH2;D1;+0:4].[C:5]#[CH;D1;+0:6],4
[#7:5]/[C:6](-[C:7])=[C;H0;D3;+0:8](\[#7;+:9])-[CH;D3;+0:1](-[NH;D2;+0:20]-[c:21])-[C:2](-[#8:3])=[O;D1;H0:4].[#7:10]/[C:11](-[C:12])=[C;H0;D3;+0:13](\[#7;+:14])-[CH;D3;+0:18](-[OH;D1;+0:19])-[C:16](-[#8:15])=[O;D1;H0:17]>>O=[CH;D2;+0:1]-[C:2](-[#8:3])=[O;D1;H0:4].[#7:5]/[C:6](-[C:7])=[CH;D2;+0:8]\[#7;+:9].[#7:10]/[C:11](-[C:12])=[CH;D2;+0:13]\[#7;+:14].[#8:15]-[C:16](=[O;D1;H0:17])-[CH;D2;+0:18]=[O;H0;D1;+0:19].[NH2;D1;+0:20]-[c:21],4
[#7;a:1]:[c:2]-[CH;D3;+0:3](-[OH;D1;+0:4])-[C;H0;D3;+0:8](=[C:9])-[C:6](-[#8:5])=[O;D1;H0:7]>>[#7;a:1]:[c:2]-[CH;D2;+0:3]=[O;H0;D1;+0:4].[#8:5]-[C:6](=[O;D1;H0:7])-[CH;D2;+0:8]=[C:9],4
[#8:4]-[C:3](=[O;D1;H0:5])-[CH;D3;+0:2](-[C;H0;D3;+0:13](-[C;D1;H3:12])=[O;D1;H0:14])-[CH;D3;+0:10](-[c:11])-[C;H0;D3;+0:9](=[CH2;D1;+0:1])-[C:7](-[#8:6])=[O;D1;H0:8]>>C-O-[C;H0;D3;+0:1](=O)-[CH2;D2;+0:2]-[C:3](-[#8:4])=[O;D1;H0:5].[#8:6]-[C:7](=[O;D1;H0:8])-[C;H0;D3;+0:9](=[CH;D2;+0:10]-[c:11])-[N+]12-C-C-N(-C-C-1)-C-C-2.[C;D1;H3:12]-[C;H0;D3;+0:13](-[O-])=[O;D1;H0:14],4
[C:1]=[C;H0;D3;+0:2]-[C:3]=[O;D1;H0:4]>>[C:1]=[CH;D2;+0:2]-[C:3]=[O;D1;H0:4],4
[#7:5]-[C:6]-[C@@H;D3;+0:7](-[OH;D1;+0:8])-[C;H0;D3;+0:12](=[C;D1;H2:13])-[C:10](-[#8:9])=[O;D1;H0:11].[#7:1]-[C:2]-[C@H;D3;+0:3](-[OH;D1;+0:4])-[C;H0;D3;+0:17](=[C;D1;H2:18])-[C:15](-[#8:14])=[O;D1;H0:16]>>[#7:1]-[C:2]-[CH;D2;+0:3]=[O;H0;D1;+0:4].[#7:5]-[C:6]-[CH;D2;+0:7]=[O;H0;D1;+0:8].[#8:9]-[C:10](=[O;D1;H0:11])-[CH;D2;+0:12]=[C;D1;H2:13].[#8:14]-[C:15](=[O;D1;H0:16])-[CH;D2;+0:17]=[C;D1;H2:18],4
[#7;a:12]:[c;H0;D3;+0:11]1:[c:10]:[cH;D2;+0:9]:[c;H0;D3;+0:8]2:[c;H0;D3;+0:6](=[O;D1;H0:7]):[nH;D2;+0:5]:[c:4]:[c:3]:[c;H0;D3;+0:1]:2:[cH;D2;+0:2]:1>>O=[C;H0;D3;+0:1](-[CH3;D1;+0:2])-[c:3]:[c:4]-[NH;D2;+0:5]-[C;H0;D3;+0:6](=[O;D1;H0:7])-[CH;D2;+0:8]=[CH;D2;+0:9]-[c:10]:[cH;D2;+0:11]:[#7;a:12],4
[#7:5]-[C:6]-[C@@H;D3;+0:7](-[OH;D1;+0:8])-[C;H0;D3;+0:17](=[C;D1;H2:18])-[C:15](-[#8:14])=[O;D1;H0:16].[#7:1]-[C:2]-[C@H;D3;+0:3](-[OH;D1;+0:4])-[C;H0;D3;+0:12](=[C;D1;H2:13])-[C:10](-[#8:9])=[O;D1;H0:11]>>[#7:1]-[C:2]-[CH;D2;+0:3]=[O;H0;D1;+0:4].[#7:5]-[C:6]-[CH;D2;+0:7]=[O;H0;D1;+0:8].[#8:9]-[C:10](=[O;D1;H0:11])-[CH;D2;+0:12]=[C;D1;H2:13].[#8:14]-[C:15](=[O;D1;H0:16])-[CH;D2;+0:17]=[C;D1;H2:18],4
[#8:1]-[C:2](=[O;D1;H0:3])-[C;H0;D3;+0:4](=[C;D1;H2:5])-[C@H;D3;+0:17](-[OH;D1;+0:18])-[C:16]-[#8:15].[#8:11]-[C:12]-[C@H;D3;+0:13](-[OH;D1;+0:14])-[C;H0;D3;+0:9](=[C;D1;H2:10])-[C:7](-[#8:6])=[O;D1;H0:8]>>[#8:1]-[C:2](=[O;D1;H0:3])-[CH;D2;+0:4]=[C;D1;H2:5].[#8:6]-[C:7](=[O;D1;H0:8])-[CH;D2;+0:9]=[C;D1;H2:10].[#8:11]-[C:12]-[CH;D2;+0:13]=[O;H0;D1;+0:14].[#8:15]-[C:16]-[CH;D2;+0:17]=[O;H0;D1;+0:18],4
[O;D1;H0:4]=[C:5]-[C;H0;D3;+0:6](-[CH2;D2;+0:1]-[C:2]=[O;D1;H0:3])=[CH;D2;+0:7]-[c:8]>>[CH3;D1;+0:1]-[C:2]=[O;D1;H0:3].[O;D1;H0:4]=[C:5]-[C;H0;D2;+0:6]#[C;H0;D2;+0:7]-[c:8],4
[#8;a:1]:[#7;a:2]:[c:3]-[CH;D3;+0:4](-[OH;D1;+0:5])-[C;H0;D3;+0:7](=[C:6])-[C:8]=[O;D1;H0:9]>>[#8;a:1]:[#7;a:2]:[c:3]-[CH;D2;+0:4]=[O;H0;D1;+0:5].[C:6]=[CH;D2;+0:7]-[C:8]=[O;D1;H0:9],4
[#16;a:1]:[c:2](:[#7;a:3])-[CH;D3;+0:4](-[OH;D1;+0:5])-[C;H0;D3;+0:9](=[C;D1;H2:10])-[C:7](-[#8:6])=[O;D1;H0:8]>>[#16;a:1]:[c:2](:[#7;a:3])-[CH;D2;+0:4]=[O;H0;D1;+0:5].[#8:6]-[C:7](=[O;D1;H0:8])-[CH;D2;+0:9]=[C;D1;H2:10],4
[#7;+:8]-[CH;D3;+0:9]1-[C:10]-[CH;D3;+0:11](-[#7;+:12])-[C;H0;D4;+0:5](-[C;D1;H3:6])(-[OH;D1;+0:7])/[C;H0;D3;+0:3](=[CH;D2;+0:1]/[c:2])-[CH2;D2;+0:4]-1>>C-C(=O)-O-[CH;D3;+0:1](-[c:2])-[C;H0;D3;+0:3](=[CH2;D1;+0:4])-[C;H0;D3;+0:5](-[C;D1;H3:6])=[O;H0;D1;+0:7].[#7;+:8]-[CH2;D2;+0:9]-[C:10]-[CH2;D2;+0:11]-[#7;+:12],4
[#8;a:1]:[#7;a:2]:[c:3]-[CH;D3;+0:4](-[OH;D1;+0:5])-[C;H0;D3;+0:7](=[C;D1;H2:6])-[C:8]#[N;D1;H0:9]>>[#8;a:1]:[#7;a:2]:[c:3]-[CH;D2;+0:4]=[O;H0;D1;+0:5].[C;D1;H2:6]=[CH;D2;+0:7]-[C:8]#[N;D1;H0:9],4
[#8:1]-[C:2](=[O;D1;H0:3])/[C;H0;D3;+0:4](=[CH;D2;+0:5])-[CH;D3;+0:12](-[OH;D1;+0:11])-[c:13].[#8:6]-[C:7](=[O;D1;H0:8])/[C;H0;D3;+0:9](=[CH;D2;+0:10])-[CH;D3;+0:15](-[OH;D1;+0:14])-[c:16]>>[#8:1]-[C:2](=[O;D1;H0:3])-[C;H0;D2;+0:4]#[CH;D1;+0:5].[#8:6]-[C:7](=[O;D1;H0:8])-[C;H0;D2;+0:9]#[CH;D1;+0:10].[O;H0;D1;+0:11]=[CH;D2;+0:12]-[c:13].[O;H0;D1;+0:14]=[CH;D2;+0:15]-[c:16],4
[#8:7]-[C:8](=[O;D1;H0:9])-[C;H0;D3;+0:10](=[C;D1;H2:11])-[CH;D3;+0:5]1-[O;H0;D2;+0:6]-[B;H0;D3;+0:1](-[O;D1;H1:2])-[c:3]:[c:4]-1>>O-[B;H0;D3;+0:1](-[O;D1;H1:2])-[c:3]:[c:4]-[CH;D2;+0:5]=[O;H0;D1;+0:6].[#8:7]-[C:8](=[O;D1;H0:9])-[CH;D2;+0:10]=[C;D1;H2:11],4
[#8:8]-[C:7](=[O;D1;H0:9])-[c;H0;D3;+0:2]1:[cH;D2;+0:3]:[c:4]:[c;H0;D3;+0:5](:[c:6]):[c;H0;D3;+0:10](-[CH2;D2;+0:11]-[c:12]):[cH;D2;+0:1]:1>>Br-[CH2;D2;+0:1]-[C;H0;D3;+0:2](=[CH;D2;+0:3]-[c:4]:[cH;D2;+0:5]:[c:6])-[C:7](-[#8:8])=[O;D1;H0:9].[CH;D1;+0:10]#[C;H0;D2;+0:11]-[c:12],4
[O;D1;H0:8]=[C:7]-[c;H0;D3;+0:6]1:[cH;D2;+0:5]:[n;H0;D3;+0:3](:[c:4]):[c:2]:[cH;D2;+0:1]:1>>O=[CH;D2;+0:1]-[c:2]:[n;H0;D2;+0:3]:[c:4].[CH2;D1;+0:5]=[CH;D2;+0:6]-[C:7]=[O;D1;H0:8],4
[#16:1]-[C:2](-[#16:3])=[C;H0;D3;+0:4](-[C:5](-[C;D1;H3:6])=[O;D1;H0:7])-[CH;D3;+0:12](-[c:13])-[NH;D2;+0:10]-[C;H0;D3;+0:9](-[C:8])=[O;H0;D1;+0:11]>>[#16:1]-[C:2](-[#16:3])=[CH;D2;+0:4]-[C:5](-[C;D1;H3:6])=[O;D1;H0:7].[C:8]-[C;H0;D2;+0:9]#[N;H0;D1;+0:10].[O;H0;D1;+0:11]=[CH;D2;+0:12]-[c:13],4
[#8:1]-[C:2](=[O;D1;H0:3])-[CH;D3;+0:4](/[CH;D2;+0:5]=[CH;D2;+0:6]/[c:7])-[CH;D3;+0:9](-[C:8])-[OH;D1;+0:10]>>[#8:1]-[C:2](=[O;D1;H0:3])/[CH;D2;+0:4]=[CH;D2;+0:5]/[CH2;D2;+0:6]-[c:7].[C:8]-[CH;D2;+0:9]=[O;H0;D1;+0:10],4
[C;D1;H2:1]=[C;H0;D3;+0:2](-[C@H;D3;+0:17]-[c;H0;D3;+0:18])-[C:3](-[C;D1;H3:4])=[O;D1;H0:5].[C;D1;H3:6]-[c;H0;D3;+0:7].[CH2;D1;+0:8].[O;D1;H0:12]=[S;H0;D4;+0:11](-[NH;D2;+0:14]-[C@@H;D3;+0:15]-[c:16])-[c;H0;D3;+0:10]:[cH;D2;+0:9].[O;H0;D1;+0:13]>>[C;D1;H2:1]=[CH;D2;+0:2]-[C:3](-[C;D1;H3:4])=[O;D1;H0:5].[C;D1;H3:6]-[c;H0;D3;+0:7]1:[cH;D2;+0:8]:[cH;D2;+0:9]:[c;H0;D3;+0:10](-[S;H0;D4;+0:11](=[O;D1;H0:12])(=[O;H0;D1;+0:13])/[N;H0;D2;+0:14]=[CH;D2;+0:15]/[c:16]):[cH;D2;+0:17]:[cH;D2;+0:18]:1,4
[#8:3]-[C:4](=[O;D1;H0:5])-[C;H0;D3;+0:6](=[C;D1;H2:7])-[CH;D3;+0:1](-[c:2])-[O;H0;D2;+0:9]-[C:8]>>O=[CH;D2;+0:1]-[c:2].[#8:3]-[C:4](=[O;D1;H0:5])-[CH;D2;+0:6]=[C;D1;H2:7].[C:8]-[OH;D1;+0:9],4
