template,count
[#6:1]1-[#6:2]=[#6:3]-[#6:4]-[#7:6]-[#7:5]-1>>[#6:1]=[#6:2]-[#6:3]=[#6:4].[#7:5]=[#7:6],45
[#6:1]-[#6:3]-[#6:4]-[#6:2]>>O=S(=O)(-[#6:1])-[#6:2].[#6:3]=[#6:4],44
[#6:3]1:[#6:2]:[#6:1]:[#6:5]:[#6:6]:[#6:4]:1>>O=C1-[#6:1]=[#6:2]-[#6:3]=[#6:4]-1.[#6:5]#[#6:6],44
[#6:1]1:[#6:3]:[#6:4]:[#6:5]:[#6:6]:[#6:2]:1>>[#6:1]=[#6:2].[#6:3]=[#6:4]-[#6:5]:[#6:6],42
[#6:1]1-[#8:6]-[#6:5]:[#6:4]-[#6:3]2-[#6:7]-[#6:8]=[#6:9]-[#6:10]-[#6:2]-1-2>>[#6:1]1:[#6:2]:[#6:3]:[#6:4]:[#6:5]:[#8:6]:1.[#6:7]=[#6:8]-[#6:9]=[#6:10],39
[#6:4]1-[#6:5]-[#6:1]-[#6:2]-[#6:3]-1>>[#6:1]-[#6:2]=[#6:3].[#6:4]=[#6:5],38
[#6:2]1=[#6:3]-[#6:4]2-[#6:8]-[#6:7]-[#6:1]-1-[#6:6]-[#8:5]-2>>[#6:1]1:[#6:2]:[#6:3]:[#6:4]:[#8:5]:[#6:6]:1.[#6:7]=[#6:8],38
[#6:5]-[#6:4]1=[#6:6]-[#6:7]-[#6:2]=[#6:1]-[#6:3]-1>>[#6:1]#[#6:2].[#6:3]-[#6:4](=[#6:5])-[#6:6]=[#6:7],36
[#6:1]1:[#6:2]:[#7:3]:[#6:4]:[#6:5]:[#6:6]:1>>[#6:1]:[#6:2]/[#7:3]=[#6:4].[#6:5]=[#6:6],36
[#6:1]1-[#7:6]-[#6:5]2-[#6:4]=[#6:3]-[#6:2]-1-[#6:8]-[#6:7]-2>>[#6:1]1:[#6:2]:[#6:3]:[#6:4]:[#6:5]:[#7:6]:1.[#6:7]=[#6:8],33
[#6:1]-[#6:3]-[#6:4]-[#6:2]>>[#6:1].[#6:2].[#6:3]=[#6:4],32
