template,count
[#7:4]-[C:5](=[O;D1;H0:6])-[c:7]:[n;H0;D3;+0:8](:[c:9]:[#7;a:10])-[c;H0;D3;+0:1](:[c:2]):[c:3]>>O-B(-O)-[c;H0;D3;+0:1](:[c:2]):[c:3].[#7:4]-[C:5](=[O;D1;H0:6])-[c:7]:[nH;D2;+0:8]:[c:9]:[#7;a:10],17
[O;D1;H0:4]=[C:5](-[C:6]=[O;D1;H0:7])-[N;H0;D3;+0:8](-[c:9])-[c;H0;D3;+0:1](:[c:2]):[c:3]>>O-B(-O)-[c;H0;D3;+0:1](:[c:2]):[c:3].[O;D1;H0:4]=[C:5](-[C:6]=[O;D1;H0:7])-[NH;D2;+0:8]-[c:9],17
[#7;a:4]:[n;H0;D3;+0:5](:[c:6])-[CH;D3;+0:1]1-[C:2]-[C:3]-1>>O-B(-O)-[CH;D3;+0:1]1-[C:2]-[C:3]-1.[#7;a:4]:[nH;D2;+0:5]:[c:6],17
[C:4]-[N;H0;D3;+0:5](-[C:6])-[CH;D3;+0:1]1-[C:2]-[C:3]-1>>O-B(-O)-[CH;D3;+0:1]1-[C:2]-[C:3]-1.[C:4]-[NH;D2;+0:5]-[C:6],17
[c:2]:[c;H0;D3;+0:1](:[c:3])-[n;H0;D3;+0:5]1:[c:6]:[c:7]:[n;H0;D2;+0:8]:[cH;D2;+0:4]:1>>O-B(-O)-[c;H0;D3;+0:1](:[c:2]):[c:3].S=[c;H0;D3;+0:4]1:[nH;D2;+0:5]:[c:6]:[c:7]:[nH;D2;+0:8]:1,16
[#7:4]-[C:5](=[O;D1;H0:6])-[N;H0;D3;+0:7](-[C:8]=[O;D1;H0:9])-[c;H0;D3;+0:1](:[c:2]):[c:3]>>O-B(-O)-[c;H0;D3;+0:1](:[c:2]):[c:3].[#7:4]-[C:5](=[O;D1;H0:6])-[NH;D2;+0:7]-[C:8]=[O;D1;H0:9],16
[#8;a:4]\[c:5]=[N;H0;D2;+0:6]/[c;H0;D3;+0:1](:[c:2]):[c:3]>>O-B(-O)-[c;H0;D3;+0:1](:[c:2]):[c:3].[#8;a:4]:[c:5]=[NH;D1;+0:6],16
[#7;a:4]:[c:5]:[n;H0;D3;+0:6](:[c:7]:[c:8]:[#7;a:9])-[c;H0;D3;+0:1](:[c:2]):[c:3]>>O-B(-O)-[c;H0;D3;+0:1](:[c:2]):[c:3].[#7;a:4]:[c:5]:[nH;D2;+0:6]:[c:7]:[c:8]:[#7;a:9],16
[c:2]:[c;H0;D3;+0:1](:[c:3])-[S;H0;D2;+0:4]-[c;H0;D3;+0:5]1:[#7;a:6]:[c:7]:[c:8]:[n;H0;D2;+0:9]:1>>O-B(-O)-[c;H0;D3;+0:1](:[c:2]):[c:3].[S;H0;D1;+0:4]=[c;H0;D3;+0:5]1:[#7;a:6]:[c:7]:[c:8]:[nH;D2;+0:9]:1,16
[N;D1;H0:4]#[C:5]-[S;H0;D2;+0:6]-[c;H0;D3;+0:1](:[c:2]):[c:3]>>O-B(-O)-[c;H0;D3;+0:1](:[c:2]):[c:3].[N;D1;H0:4]#[C:5]-[S-;H0;D1:6],16
