template,count
[#8:3]-[P;H0;D4;+0:4](=[O;D1;H0:5])(-[C:6]=[C:7])-[CH;D3;+0:1](-[c:2])-[NH;D2;+0:8]-[c:9]>>O=[CH;D2;+0:1]-[c:2].[#8:3]-[PH;D3;+0:4](=[O;D1;H0:5])-[C:6]=[C:7].[NH2;D1;+0:8]-[c:9],15
[#7;a:7]:[c:6]-[CH;D3;+0:5](-[NH;D2;+0:8]-[c:9])-[P;H0;D4;+0:2](-[#8:3])(-[#8:4])=[O;H0;D1;+0:1]>>C-C-[O;H0;D2;+0:1]-[P;H0;D3;+0:2](-[#8:3])-[#8:4].O=[CH;D2;+0:5]-[c:6]:[#7;a:7].[NH2;D1;+0:8]-[c:9],15
[CH3;D1;+0:5].[CH;D3;+0:2]-[c;H0;D3;+0:3]:[c:4].[O;H0;D1;+0:1].[c:7]:[cH;D2;+0:6]>>[O;H0;D1;+0:1]=[CH;D2;+0:2]-[c;H0;D3;+0:3](:[c:4]):[cH;D2;+0:5]:[cH;D2;+0:6]:[c:7],15
[#7;a:3]:[c:4]:[c:5]-[NH;D2;+0:6]-[CH;D3;+0:1](-[c:2])-[P;H0;D4;+0:8](-[#8:7])(-[#8:9])=[O;D1;H0:10]>>O=[CH;D2;+0:1]-[c:2].[#7;a:3]:[c:4]:[c:5]-[NH2;D1;+0:6].[#8:7]-[PH;D3;+0:8](-[#8:9])=[O;D1;H0:10],14
[#16:9]-[NH;D2;+0:10]-[CH;D3;+0:5](-[c:6]:[c:7]:[#7;a:8])-[P;H0;D4;+0:2](-[#8:3])(-[#8:4])=[O;H0;D1;+0:1]>>C-C-[O;H0;D2;+0:1]-[P;H0;D3;+0:2](-[#8:3])-[#8:4].O=[CH;D2;+0:5]-[c:6]:[c:7]:[#7;a:8].[#16:9]-[NH2;D1;+0:10],14
[#8:3]-[P;H0;D4;+0:2](-[#8:4])(=[O;H0;D1;+0:1])-[CH;D3;+0:9]1-[c:8]:[c:7]-[C;H0;D3;+0:5](=[O;D1;H0:6])-[N;H0;D3;+0:11]-1-[C:10]>>C-C-[O;H0;D2;+0:1]-[P;H0;D3;+0:2](-[#8:3])-[#8:4].O-[C;H0;D3;+0:5](=[O;D1;H0:6])-[c:7]:[c:8]-[CH;D2;+0:9]=O.[C:10]-[NH2;D1;+0:11],14
[#16;a:7]:[c:8](:[#7;a:9])-[NH;D2;+0:10]-[CH;D3;+0:5](-[c:6])-[P;H0;D4;+0:2](-[#8:3])(-[#8:4])=[O;H0;D1;+0:1]>>C-C-[O;H0;D2;+0:1]-[P;H0;D3;+0:2](-[#8:3])-[#8:4].O=[CH;D2;+0:5]-[c:6].[#16;a:7]:[c:8](:[#7;a:9])-[NH2;D1;+0:10],13
[#8:6]-[P;H0;D4;+0:7](-[#8:8])(=[O;D1;H0:9])-[CH;D3;+0:5]1-[c:4]:[c:3]-[C;H0;D3;+0:1](=[O;D1;H0:2])-[N;H0;D3;+0:11]-1-[C:10]>>O-[C;H0;D3;+0:1](=[O;D1;H0:2])-[c:3]:[c:4]-[CH;D2;+0:5]=O.[#8:6]-[PH;D3;+0:7](-[#8:8])=[O;D1;H0:9].[C:10]-[NH2;D1;+0:11],13
[#8:3]-[P;H0;D4;+0:4](-[#8:5])(=[O;H0;D1;+0:6])-[CH;D3;+0:1]-[c:2]>>O=[CH;D2;+0:1]-[c:2].[#8:3]-[P;H0;D3;+0:4](-[#8:5])-[OH;D1;+0:6],13
[#8:3]-[P;H0;D4;+0:4](-[#8:5])(=[O;H0;D1;+0:6])-[CH;D3;+0:1](-[c:2])-[NH;D2;+0:7]-[c:8]>>O=[CH;D2;+0:1]-[c:2].[#8:3]-[P;H0;D3;+0:4](-[#8:5])-[O;H0;D2;+0:6]-c1:c:c:c:c:c:1.[NH2;D1;+0:7]-[c:8],13
