template,count
[C:2]-[C;H0;D4;+0:3](-[C;D1;H3:4])(-[CH3;D1;+0:1])-[OH;D1;+0:5]>>Br-[Mg]-[CH3;D1;+0:1].[C:2]-[C;H0;D3;+0:3](-[C;D1;H3:4])=[O;H0;D1;+0:5],31
[C:3]-[C;H0;D4;+0:4](-[C:5])(-[OH;D1;+0:6])-[CH;D2;+0:1]=[C;D1;H2:2]>>Br-[Mg]-[CH;D2;+0:1]=[C;D1;H2:2].[C:3]-[C;H0;D3;+0:4](-[C:5])=[O;H0;D1;+0:6],30
[C;D1;H3:3]-[C;H0;D4;+0:4](-[OH;D1;+0:5])(-[c:6])-[CH2;D2;+0:1]-[c:2]>>Cl-[CH2;D2;+0:1]-[c:2].[C;D1;H3:3]-[C;H0;D3;+0:4](=[O;H0;D1;+0:5])-[c:6],30
[C:4]-[CH;D3;+0:5](-[OH;D1;+0:6])-[CH2;D2;+0:1]-[C:2]=[C;D1;H2:3]>>Br-[Mg]-[CH2;D2;+0:1]-[C:2]=[C;D1;H2:3].[C:4]-[CH;D2;+0:5]=[O;H0;D1;+0:6],30
[C:2]-[CH;D3;+0:3](-[CH3;D1;+0:1])-[OH;D1;+0:4]>>I-[Mg]-[CH3;D1;+0:1].[C:2]-[CH;D2;+0:3]=[O;H0;D1;+0:4],30
[C:4]-[CH;D3;+0:5](-[OH;D1;+0:6])-[c;H0;D3;+0:1](:[c:2]):[c:3]>>Br-[Mg]-[c;H0;D3;+0:1](:[c:2]):[c:3].[C:4]-[CH;D2;+0:5]=[O;H0;D1;+0:6],30
[C:8]/[C:7]=[C:5](\[F;D1;H0:6])-[CH2;D2;+0:4]-[c;H0;D3;+0:1](:[c:2]):[c:3]>>Br-[Mg]-[c;H0;D3;+0:1](:[c:2]):[c:3].C-C(=O)-O-[CH2;D2;+0:4]/[C:5](-[F;D1;H0:6])=[C:7]/[C:8],30
[C;D1;H1:2]#[C;H0;D2;+0:1]-[C;H0;D4;+0:4](-[OH;D1;+0:3])(-[c:5])-[c:6]>>Br-[Mg]-[C;H0;D2;+0:1]#[C;D1;H1:2].[O;H0;D1;+0:3]=[C;H0;D3;+0:4](-[c:5])-[c:6],29
[C:3]-[C;H0;D3;+0:2](-[CH3;D1;+0:1])=[O;D1;H0:4]>>Br-[Mg]-[CH3;D1;+0:1].C-O-N(-C)-[C;H0;D3;+0:2](-[C:3])=[O;D1;H0:4],27
[C:2]-[C;H0;D4;+0:3](-[CH3;D1;+0:1])(-[CH3;D1;+0:5])-[OH;D1;+0:4]>>Br-[Mg]-[CH3;D1;+0:1].[C:2]-[C;H0;D3;+0:3](=[O;H0;D1;+0:4])-O-[CH3;D1;+0:5],27
