template,count
[#6:2]-[#6:1]>>Br-[#6:1].C-N(-C)-[#6:2],20
[#6:1]-[#6:2]-[#8:3]>>[#6:1]-[Li].[#6:2]=[#8:3],19
[#6:1]-[#6:3](-[#6:2])-[#8:4]>>I-[#6:1].[#6:2]-O-[#6:3]=[#8:4],18
[#6:1]-[#6:4]/[#6:3]=[#6:2]>>Br-[Mg]-[#6:1].O=C(-O-[#6:2]/[#6:3]=[#6:4])-c1:c:c:c:c:c:1-P(-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1,18
[#6:1]-[#6:2]>>I-[#6:1].I-[#6:2],17
[#6:2]-[#6:1]>>Br-[#6:1].[#6:2]-O-C1-C-C-C-C-O-1,16
[#6:1]-[#6:5]-[#6:6]-[#6:2]-[#6:3]-[#8:4]>>Br-[Mg]-[#6:1].[#6:2]1-[#6:3]-[#8:4]-[#6:5]-[#6:6]-1,16
[#6:1]-[#6:3](-[#6:2])-[#8:4]>>I-[#6:1].[#6:2]-C-O-[#6:3]=[#8:4],16
[#6:1]-[#6:2]>>Cl-[Mg]-[#6:1].I-[#6:2],15
[#6:2]-[#6:3](-[#6:1])-[#8:4]>>Br-[#6:1].[#6:2]-[#6:3]=[#8:4],15
[#6:1]-[#15:2]-[#8:8]-[#6:7]:[#6:6]-[#6:5]:[#6:4]-[#8:3]>>Br-[Mg]-[#6:1].[#15:2]1-[#8:3]-[#6:4]:[#6:5]-[#6:6]:[#6:7]-[#8:8]-1,15
[#6:2]-[#6:1]>>Br-[Mg]-[#6:1].C-N(-C)-[#6:2],15
[#6:1]-[#6:2]:[#7:3]>>Br-[Mg]-[#6:1].[#6:2]:[#7;+1:3]-[O-],14
[#6:2]-[#6:1]>>Cl-[#6:1].I-[#6:2],14
[#6:2]-[#6:3]-[#6:1]>>Cl-[Mg]-[#6:1].[#6:2]=[#6:3],14
[#6:1]-[#6:7]-[#6:2]-[#6:3]-[#6:4]-[#6:5]-[#8:6]>>Br-[Mg]-[#6:1].[#6:2]1-[#6:3]-[#6:4]-[#6:5]-[#8:6]-[#6:7]-1,14
[#6:1]-[#6:3]1(-[#8:2])-[#6:4]:[#6:5]-[#16:6]-[#6:7]:[#6:8]-1>>Br-[#6:1].[#8:2]=[#6:3]1:[#6:4]:[#6:5]:[#16:6]:[#6:7]:[#6:8]:1,13
[#6:1]-[#6:2]-[#7:3]>>Br-[#6:1].[#6:2]=[#7:3],12
[#6:3]-[#6:2]-[#7:1]>>C-[Si](-C)(-C)-[#7:1]=[#6:2].Cl-[Mg]-[#6:3],12
[#6:1]-[#6:2]>>Br-[Mg]-[#6:1].O=[#6:2],12
[#6:1]=[#6:2]>>Br-[#6:1].O=[#6:2],12
