template,count
[C:1]-[CH;D3;+0:2](-[C:3])-[CH3;D1;+0:4]>>[C:1]-[C;H0;D3;+0:2](-[C:3])=[CH2;D1;+0:4],77
[C:1]-[CH2;D2;+0:2]-[CH2;D2;+0:3]-[c:4]>>[C:1]/[CH;D2;+0:2]=[CH;D2;+0:3]/[c:4],76
[O;D1;H0:2]=[CH;D2;+0:1]-[c:3]>>Cl-[C;H0;D3;+0:1](=[O;D1;H0:2])-[c:3],75
[CH2;D2;+0:3]1-[CH2;D2;+0:4]-[CH2;D2;+0:5]-[CH2;D2;+0:6]-[c:1]:[c:2]-1>>[c:1]1:[c:2]:[cH;D2;+0:3]:[cH;D2;+0:4]:[cH;D2;+0:5]:[cH;D2;+0:6]:1,74
[NH2;D1;+0:1]-[CH2;D2;+0:2]-[c:3]>>[N;H0;D1;+0:1]#[C;H0;D2;+0:2]-[c:3],73
[C;D1;H3:1]-[CH;D3;+0:2](-[OH;D1;+0:3])-[c:4]>>[C;D1;H3:1]-[C;H0;D3;+0:2](=[O;H0;D1;+0:3])-[c:4],69
[C;D1;H3:1]-[CH;D3;+0:2](-[CH3;D1;+0:3])-[c:4]>>[C;D1;H3:1]-[C;H0;D3;+0:2](=[CH2;D1;+0:3])-[c:4],69
[c:2]-[CH2;D2;+0:1]-[c:3]>>O=[C;H0;D3;+0:1](-[c:2])-[c:3],68
[C;D1;H3:2]-[CH2;D2;+0:1]-[c:3]>>O=[C;H0;D3;+0:1](-[C;D1;H3:2])-[c:3],68
[C:1]-[NH;D2;+0:2]-[CH2;D2;+0:3]-[c:4]>>[C:1]/[N;H0;D2;+0:2]=[CH;D2;+0:3]/[c:4],67
[CH3;D1;+0:1]-[CH2;D2;+0:2]-[c:3]>>[CH2;D1;+0:1]=[CH;D2;+0:2]-[c:3],66
[CH3;D1;+0:1]-[c:2]>>O=[CH;D2;+0:1]-[c:2],63
[C:1]-[CH2;D2;+0:2]-[CH;D3;+0:3](-[c:4])-[c:5]>>[C:1]-[CH;D2;+0:2]=[C;H0;D3;+0:3](-[c:4])-[c:5],63
[O;D1;H0:1]=[C:2](-[O;D1;H1:3])-[CH2;D2;+0:4]-[CH2;D2;+0:5]-[c:6]>>[O;D1;H0:1]=[C:2](-[O;D1;H1:3])/[CH;D2;+0:4]=[CH;D2;+0:5]/[c:6],63
[C:1]-[NH2;D1;+0:2]>>[C:1]-[N;H0;D2;+0:2]=[N+]=[N-],61
[O;D1;H0:1]=[C:2]-[OH;D1;+0:3]>>[O;D1;H0:1]=[C:2]-[O;H0;D2;+0:3]-C-c1:c:c:c:c:c:1,60
[#7;a:4]:[c:3]:[c:2](-[NH2;D1;+0:1]):[c:5]:[#7;a:6]>>O=[N+;H0;D3:1](-[O-])-[c:2](:[c:3]:[#7;a:4]):[c:5]:[#7;a:6],59
[C:1]-[CH;D3;+0:2](-[c:3])-[CH2;D2;+0:4]-[C:5]>>[C:1]-[C;H0;D3;+0:2](-[c:3])=[CH;D2;+0:4]-[C:5],58
[C:1]-[CH2;D2;+0:2]-[CH2;D2;+0:3]-[CH2;D2;+0:4]-[CH3;D1;+0:5]>>[C:1]-[C;H0;D2;+0:2]#[C;H0;D2;+0:3]-[CH;D2;+0:4]=[CH2;D1;+0:5],57
[C:1]-[CH2;D2;+0:2]-[NH2;D1;+0:3].[C:4]-[CH2;D2;+0:5]-[NH2;D1;+0:6]>>[C:1]-[C;H0;D2;+0:2]#[N;H0;D1;+0:3].[C:4]-[C;H0;D2;+0:5]#[N;H0;D1;+0:6],57
[c:1]-[CH2;D2;+0:2]-[CH2;D2;+0:3]-[c:4]>>[c:1]/[CH;D2;+0:2]=[CH;D2;+0:3]/[c:4],55
[c:2]:[cH;D2;+0:1]:[c:3]>>Br-[c;H0;D3;+0:1](:[c:2]):[c:3],55
[C:3]-[NH;D2;+0:4]-[CH2;D2;+0:1]-[c:2]>>O=[CH;D2;+0:1]-[c:2].[C:3]-[NH2;D1;+0:4],55
[C:1]-[CH;D2;+0:2]=[CH;D2;+0:3]-[C:4]>>[C:1]-[C;H0;D2;+0:2]#[C;H0;D2;+0:3]-[C:4],55
[C:1]-[CH2;D2;+0:2]-[CH3;D1;+0:3].[C:4]-[CH2;D2;+0:5]-[CH3;D1;+0:6]>>[C:1]-[CH;D2;+0:2]=[CH2;D1;+0:3].[C:4]-[CH;D2;+0:5]=[CH2;D1;+0:6],54
[C:2]-[CH;D3;+0:1](-[C:3])-[NH;D2;+0:5]-[C:4]>>O=[C;H0;D3;+0:1](-[C:2])-[C:3].[C:4]-[NH2;D1;+0:5],54
[C:1]-[C@H;D3;+0:2](-[C:3])-[CH2;D2;+0:4]-[C:5]=[O;D1;H0:6]>>[C:1]-[C;H0;D3;+0:2](-[C:3])=[CH;D2;+0:4]-[C:5]=[O;D1;H0:6],54
[C:1]-[NH;D2;+0:2]-[C:3]>>[C:1]-[N;H0;D3;+0:2](-[C:3])-C-c1:c:c:c:c:c:1,52
[C:1]-[CH2;D2;+0:2]-[CH2;D2;+0:3]-[CH2;D2;+0:4]-[CH2;D2;+0:5]-[C:6]>>[C:1]-[C;H0;D2;+0:2]#[C;H0;D2;+0:3]-[C;H0;D2;+0:4]#[C;H0;D2;+0:5]-[C:6],50
[C:1]-[C@@H;D3;+0:2](-[C:3])-[CH2;D2;+0:4]-[C:5]=[O;D1;H0:6]>>[C:1]-[C;H0;D3;+0:2](-[C:3])=[CH;D2;+0:4]-[C:5]=[O;D1;H0:6],50
[C:1]-[CH;D3;+0:2](-[C;D1;H3:3])-[CH2;D2;+0:4]-[C:5]>>[C:1]-[C;H0;D3;+0:2](-[C;D1;H3:3])=[CH;D2;+0:4]-[C:5],50
[C:2]-[CH2;D2;+0:1]-[NH;D2;+0:3]-[c:4]>>O=[CH;D2;+0:1]-[C:2].[NH2;D1;+0:3]-[c:4],50
[C:1]/[CH;D2;+0:2]=[CH;D2;+0:3]/[C:4]>>[C:1]-[C;H0;D2;+0:2]#[C;H0;D2;+0:3]-[C:4],49
[C:1]-[CH2;D2;+0:2]-[CH;D3;+0:3](-[C;D1;H3:4])-[c:5]>>[C:1]-[CH;D2;+0:2]=[C;H0;D3;+0:3](-[C;D1;H3:4])-[c:5],48
[#8:1]1-[C:2]-[CH2;D2;+0:3]-[CH2;D2;+0:4]-[C:5]-1>>[#8:1]1-[C:2]-[CH;D2;+0:3]=[CH;D2;+0:4]-[C:5]-1,47
[C:4]-[NH;D2;+0:5]-[CH;D3;+0:1](-[C:2])-[C;D1;H3:3]>>O=[C;H0;D3;+0:1](-[C:2])-[C;D1;H3:3].[C:4]-[NH2;D1;+0:5],45
[C:1]-[CH;D3;+0:2](-[c:3])-[NH;D2;+0:4]-[C:5]>>[C:1]-[C;H0;D3;+0:2](-[c:3])=[N;H0;D2;+0:4]-[C:5],45
[C:1]-[C@H;D3;+0:2](-[CH2;D2;+0:3]-[C:4])-[C:5](-[C;D1;H3:6])=[O;D1;H0:7]>>[C:1]-[C;H0;D3;+0:2](=[CH;D2;+0:3]-[C:4])-[C:5](-[C;D1;H3:6])=[O;D1;H0:7],45
[#8:1]-[C:2](=[O;D1;H0:3])-[CH2;D2;+0:4]-[CH2;D2;+0:5]-[c:6]>>[#8:1]-[C:2](=[O;D1;H0:3])/[CH;D2;+0:4]=[CH;D2;+0:5]/[c:6],44
[C:1]-[NH;D2;+0:2]-[CH2;D2;+0:3]-[c:4]>>[C:1]-[N;H0;D2;+0:2]=[CH;D2;+0:3]-[c:4],44
[C:1]-[C@@H;D3;+0:2](-[C:3])-[OH;D1;+0:4].[C:5]-[C@H;D3;+0:6](-[C:7])-[OH;D1;+0:8]>>[C:1]-[C;H0;D3;+0:2](-[C:3])=[O;H0;D1;+0:4].[C:5]-[C;H0;D3;+0:6](-[C:7])=[O;H0;D1;+0:8],43
[C:2]-[CH2;D2;+0:1]-[OH;D1;+0:3]>>C-O-[C;H0;D3;+0:1](-[C:2])=[O;H0;D1;+0:3],40
[C:1]-[CH2;D2;+0:2]-[CH;D3;+0:3](-[C:4])-[C;D1;H3:5]>>[C:1]-[CH;D2;+0:2]=[C;H0;D3;+0:3](-[C:4])-[C;D1;H3:5],39
[C:2]-[CH2;D2;+0:1]-[NH;D2;+0:4]-[C:3]>>O=[CH;D2;+0:1]-[C:2].[C:3]-[NH2;D1;+0:4],38
[C:2]-[CH2;D2;+0:1]-[O;D1;H1:3]>>O=[C;H0;D3;+0:1](-[C:2])-[O;D1;H1:3],38
[C:1]-[OH;D1;+0:2]>>[C:1]-[O;H0;D2;+0:2]-C-c1:c:c:c:c:c:1,38
[#8:4]-[C:3](=[O;D1;H0:5])-[C:2]-[NH2;D1;+0:1]>>O=C(-O-C-c1:c:c:c:c:c:1)-[NH;D2;+0:1]-[C:2]-[C:3](-[#8:4])=[O;D1;H0:5],38
