template,count
[#7:1]>>O-[#7:1],29
[#8:1]-[#6:2]-[#6:3]-[#6:4]-[#6:5]-[#8:6]>>[#8:1]=[#6:2]-[#6:3]-[#6:4]-[#6:5]=[#8:6],29
[#6:1]>>C-C(=O)-O-[#6:1],29
[#7:4]-[#6:3]-[#6:2]-[#8:1]>>[#8:1]=[#6:2]-[#6:3]-[#7:4]-C-c1:c:c:c:c:c:1,28
[#6:1]-[#7:2]-[#7:3]-[#6:4]>>[#6:1]=[#7:2]-[#7:3]=[#6:4],28
[#6:1]-[#6:2]-[#6:3]-[#7:4]>>[#6:1]=[#6:2]-[#6:3]#[#7:4],28
[#6:7]-[#6:6]-[#6:5]:[#6:4]:[#6:3]:[#6:2]-[#7:1]>>O=[#7;+1:1](-[O-])-[#6:2]:[#6:3]:[#6:4]:[#6:5]/[#6:6]=[#6:7],28
[#6:1]-[#8:2]>>O=[#6:1].[#8:2],27
[#7:4]-[#6:1]-[#6:2]-[#8:3]>>O=[#6:1]-[#6:2]=[#8:3].[#7:4],25
[#6:1]=[#6:2]\[#6:3]=[#6:4]>>[#6:1]#[#6:2]-[#6:3]#[#6:4],25
[#6:1]/[#7:2]=[#7:3]/[#6:4]>>[#6:1]=[#7:2]\[#7:3]=[#6:4],25
[#7:1]-[#6:2]:[#6:3]-[#7:4]>>O=[#7;+1:1](-[O-])-[#6:2]:[#6:3]-[#7;+1:4](=O)-[O-],23
[#7:1]-[#6:2]-[#6:3]-[#7:4]-[#6:5]-[#6:6]-[#8:7]>>O=C(-O-C-c1:c:c:c:c:c:1)-[#7:1]-[#6:2]-[#6:3]-[#7:4]-[#6:5]-[#6:6]-[#8:7]-C-c1:c:c:c:c:c:1,23
[#6:1]-[#7:3]-[#6:2]>>C-C(=O)-O-[#6:1].[#6:2]#[#7:3],23
[#6:3]-[#6:2]-[#6:1]>>O-[#6:1]-[#6:2]=[#6:3],23
[#6:1]-[#7:3]-[#6:2]>>O=[#6:1].O=[#6:2].O=[#7;+1:3]-[O-],22
[#7:1]-[#7:2]>>[#7:1]=[#7:2],22
[#6:1]=[#7:3]-[#6:2]>>O=[#6:1].[#6:2]#[#7:3],22
[#6:1]-[#6:2]-[#6:3]-[#6:4]-[#6:5]-[#6:6]-[#6:7]-[#6:8]-[#6:9]-[#6:10]>>[#6:1]=[#6:2]-[#6:3]-[#6:4]-[#6:5]-[#6:6]-[#6:7]-[#6:8]/[#6:9]=[#6:10],22
[#6:2]-[#6:1]>>Cl-[#6:1]=[#6:2],22
[#8:1]-[#15:2]-[#8:3]>>C(-[#8:1]-[#15:2]-[#8:3]-C-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1,21
[#6:1]-[#6:2]-[#6:3]-[#6:4]-[#6:5]-[#8:6]>>[#6:1]=[#6:2]-[#6:3]-[#6:4]-[#6:5]=[#8:6],21
[#6:1]-[#6:2]-[#6:3]-[#6:4]-[#6:5]-[#6:6]-[#6:7]-[#6:8]-[#6:9]>>[#6:1]=[#6:2]-[#6:3]-[#6:4]-[#6:5]-[#6:6]-[#6:7]-[#6:8]=[#6:9],21
[#6:1]:[#6:2]:[#6:3]>>Br-[#6:1]:[#6:2]:[#6:3]-Br,20
[#6:1]>>N#[#6:1],20
[#8:1]-[#6:2]-[#6:3]-[#6:4]-[#6:5]-[#6:6]-[#8:7]>>[#8:1]=[#6:2]-[#6:3]-[#6:4]-[#6:5]-[#6:6]=[#8:7],20
[#6:1]>>C-c1:c:c:c(-S(=O)(=O)-O-[#6:1]):c:c:1,19
[#8:5]-[#6:4]-[#6:3]-[#6:2]-[#8:1]>>C-[#8:1]-[#6:2]-[#6:3]-[#6:4]=[#8:5],19
[#6:1]-[#7:2]>>[#6:1]=[#7;+1:2],18
[#7:1]-[#6:2]1:[#6:3]:[#6:4](-[#7:5]):[#6:6]:[#6:7](-[#7:8]):[#6:9]:1>>O=[#7;+1:1](-[O-])-[#6:2]1:[#6:3]:[#6:4](-[#7;+1:5](=O)-[O-]):[#6:6]:[#6:7](-[#7;+1:8](=O)-[O-]):[#6:9]:1,18
[#7:1]>>C(-[#7:1]-C-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1,18
[#6:3]-[#6:2]-[#6:1]-[#7:4]>>O=[#6:1]/[#6:2]=[#6:3].[#7:4],18
[#6:1]-[#6:2]-[#6:3]-[#6:4]>>[#6:1]=[#6:2]-[#6:3]-[#6:4],18
[#8:1]>>O-[#8:1],17
[#6:1]-[#7:2]>>C-C(=O)-O-[#6:1].O=[#7;+1:2]-[O-],17
[#6:2]=[#6:1]>>O=[#6:1]-[#6:2],17
[#6:1]:[#6:2]:[#6:3]:[#6:4]-[#7:5]>>Cl-[#6:1]:[#6:2]:[#6:3]:[#6:4]-[#7;+1:5](=O)-[O-],16
[#6:1]-[#7:2]>>O=[#6:1].O=[#7:2],16
[#6:1]-[#6:2]-[#6:3]-[#6:4]-[#6:5]-[#8:6]>>[#6:1]=[#6:2]-[#6:3]=[#6:4]-[#6:5]=[#8:6],16
[#8:1]\[#6:2]=[#6:3]\[#8:4]>>[#8:1]=[#6:2]-[#6:3]=[#8:4],16
[#8:3]-[#6:2]-[#6:1]-[#6:5]-[#8:4]>>[#6:1]1-[#6:2]-[#8:3]-[C@H](-c2:c:c:c:c:c:2)-[#8:4]-[#6:5]-1,16
[#6:2]1:[#6:3]:[#6:5]:[#6:4]:[#7:1]:1>>O-[#7:1]=[#6:2]-[#6:3]=O.O=[#6:4]-[#6:5],16
[#6:1]>>O-C-[#6:1],15
[#6:1]-[#6:2]-[#6:3]-[#6:4]-[#6:5]-[#6:6]-[#8:7]>>[#6:1]=[#6:2]-[#6:3]-[#6:4]-[#6:5]-[#6:6]=[#8:7],15
[#6:1]-[#6:2]-[#6:3]-[#8:4]>>O=[#6:1]-[#6:2]-[#6:3]=[#8:4],15
