template,count
[#6:1]-[#6:2]>>[#6:1].[#6:2]-N1-C-C-O-C-C-1,33
[#14:1]-[#8:5]-[#7:4]-[#6:3]-[#6:2]>>F-C(-F)(-F)-S(=O)(=O)-O-[#14:1].[#6:2].[#6:3]=[#7;+1:4]-[#8;-1:5],33
[#6:2]-[#6:1]>>C-N(-C)-[#6:1].[#6:2],33
[#6:2]-[#6:4]-[#7:5]-[#6:1]-[#6:3]>>O=[#6:1].[#6:2].[#6:3]-[#6:4]-[#7:5],32
[#7:3]-[#6:1]-[#7:7]-[#6:6]-[#7:5]-[#6:2]-[#7:4]>>O=[#6:1].O=[#6:2].[#7:3].[#7:4].[#7:5]-[#6:6]-[#7:7],31
[#6:1]=[#6:3]-[#6:2]-[#7:4]>>O=[#6:1].O=[#6:2].[#6:3].[#7:4],29
[#7:5]-[#6:4]-[#6:3]-[#6:2]=[#8:1]>>C-C(-C)(-C)-[Si](-C)(-C)-[#8:1]-[#6:2]=[#6:3].O=[#6:4].[#7:5],29
[#6:1]-[#7:2]>>O-[#6:1].[#7:2],28
[#6:2]-[#6:5]-[#6:4]-[#6:3]-[#6:1]-[#7:6]>>O=[#6:1].[#6:2]-[#6:3]-[#6:4]-[#6:5].[#7:6],28
[#6:2]-[#6:1]>>C-C-O-[#6:1].[#6:2],28
[#16:3]-[#6:2]-[#7:5]-[#6:1]-[#7:4]>>O=[#6:1].O=[#6:2].[#16:3].[#7:4].[#7:5],28
[#6:1]1-[#6:3]-[#7:4]-[#6:2]-1>>[#6:1]-[#6:2].[#6:3]=[#7:4],28
[#7:5]-[#6:1]-[#6:3]=[#6:2]-[#8:4]>>O=[#6:1].[#6:2]=[#6:3]-[#8:4].[#7:5],27
[#6:1]-[#6:4]-[#6:3]=[#8:2]>>C-O-[#6:1].C-[Si](-C)(-C)-[#8:2]-[#6:3]=[#6:4],27
[#6:1]-[#6:2]>>C-C(-C)(-C)-O-C(=O)-N-[#6:1].[#6:2],27
[#6:1]=[#7:2]>>O=[#6:1].[#7:2],26
[#6:1]-[#6:2]-[#6:3]-[#7:4]>>C-[Si](-C)(-C)-[#6:1].C-[Si](-C)(-C)-[#6:2]-F.[#6:3]=[#7:4],26
[#15:1]-[#6:2]-[#7:3]>>[#15:1].[#6:2]=[#7:3],26
[#7:4]-[#6:2]-[#15:1]=[#8:3]>>Cl-[#15:1].[#6:2]=[#8:3].[#7:4],26
[#7:9]-[#6:8]-[#6:7]/[#6:6]=[#6:5]/[#6:4]=[#6:3]/[#6:2]=[#8:1]>>C-C(-C)(-C)-[Si](-C)(-C)-[#8:1]-[#6:2]=[#6:3]-[#6:4]=[#6:5]-[#6:6]=[#6:7].[#6:8]=[#7:9],25
[#6:1]-[#7:6]-[#6:5]-[#6:4]-[#6:3]-[#8:2]>>[#6:1]-[#8:2]-[#6:3]-[#6:4].[#6:5]=[#7:6],24
[#6:4]1-[#6:3]-[#6:2]=[#6:1]-[#7:5]-1>>O=[#6:1]-[#6:2]-[#6:3].[#6:4]=[#7:5],24
[#7:2]-[#6:1]-[#6:5]1:[#6:6]:[#7:7]:[#7:8]:[#6:4]:1-[#8:3]>>[#6:1]=[#7:2].[#8:3]=[#6:4]1-[#6:5]-[#6:6]=[#7:7]-[#7:8]-1,23
[#6:1]-[#6:2]-[#7:3]>>Br-[#6:1].[#6:2]=[#7:3],23
[#6:4]-[#6:3]-[#6:2]=[#8:1]>>C-[Si](-C)(-C)-[#8:1]-[#6:2]=[#6:3].[#6:4],22
[#7:4]-[#6:1]-[#16:2]=[#8:3]>>O=[#6:1].[#16:2]-[#8;-1:3].[#7:4],21
[#6:5]-[#6:4]-[#7:6]-[#6:1]-[#6:2]-[#8:3]>>C-c1:c:c:c(-S(=O)(=O)-O-[#6:1]-[#6:2]-[#8:3]-[#6:4]-O):c:c:1.[#6:5].[#7:6],20
[#6:4]-[#6:3]-[#6:2]=[#8:1]>>C-[Si](-C)(-C)-[#8:1]-[#6:2]=[#6:3].O=S(=O)(-[#6:4])-c1:c:c:c:c:c:1,20
[#6:4]-[#6:3]-[#6:2]=[#8:1]>>C-C(-C)(-C)-[Si](-C)(-C)-[#8:1]-[#6:2]=[#6:3].O=S(=O)(-[#6:4])-c1:c:c:c:c:c:1,20
[#6:2]-[#6:4]-[#6:3](-[#6:5])-[#7:1]>>N-[#7:1].[#6:2].O=[#6:3]-[#6:4].[#6:5],20
[#8:8]-[#6:1]1(-[#6:2]=[#8:3])-[#6:4]-[#6:5]-[#6:6]-[#7:7]-1>>C-[Si](-C)(-C)-O-[#6:1](=[#6:2]-[#8:3]-[Si](-C)(-C)-C)-[#6:4]=[#6:5].O=[#6:6].[#7:7].[#8:8],20
