template,count
[#6:1]-[#6:3]:[#6:4]-[#6:2]>>Br-[Mg]-[#6:1].Br-[Mg]-[#6:2].Cl-[#6:3]:[#6:4]-Cl,8
[#6:2]-[#6:1]-[#6:3]>>Cl-[#6:1]-Cl.Cl-[Mg]-[#6:2].Cl-[Mg]-[#6:3],8
[#6:1]-[#6:2]>>C-C-O-[Mg]-[#6:1]-C(=O)-O-C-C.Cl-[#6:2],8
[#6:1]-[#6:2]>>I-[#6:1].[#6:2]-[Mg]-C#C-c1:c:c:c:c:c:1,8
[#6:1]=[#6:2]>>Br-[Mg]-[#6:1].C-c1:c:c:c(-S(=O)(=O)-[#6:2]):c:c:1,8
[#6:1]-[#6:2]>>Br-[Mg]-[#6:1].S-[#6:2],8
[#6:2]-[#6:1]>>Br-[#6:1].O=P(-O-[#6:2])(-O-c1:c:c:c:c:c:1)-O-c1:c:c:c:c:c:1,8
[#6:1]-[#6:5]:[#6:4]-[#6:3]:[#6:2]-[#6:6]>>Br-[Mg]-[#6:1].F-C(-F)(-F)-S(=O)(=O)-O-[#6:2]:[#6:3]-[#6:4]:[#6:5]-O-S(=O)(=O)-[#6:6](-F)(-F)-F,8
[#6:2]-[#6:1]>>Br-[Mg]-[#6:1].O=C(-[#6:2])-O-C1-C(=O)-c2:c:c:c:c:c:2-C-1=O,8
[#6:2]-[#6:1]-[#6:3]>>Br-[#6:1]-[#6:2].Br-[Mg]-[#6:3],8
[#6:1]-[#6:2]>>Br-[#6:1].C-S-[#6:2],8
[#6:1]>>Br-[#6:1],7
[#6:2]-[#6:1]>>Br-[Mg]-[#6:1].F-C(-F)(-F)-C(-F)(-F)-C(-F)(-F)-C(-F)(-F)-C(-F)(-F)-C(-F)(-F)-C(-F)(-F)-C(-F)(-F)-C-C-S-[#6:2],7
[#6:1]-[#6:3]-[#6:2]-[#6:4]>>Br-[Mg]-[#6:1].Cl-[#6:2]-[#6:3]-[#6:4],7
[#6:1]:[#6:2]-[#6:3]>>Cl-[#6:1]:[#6:2]-[Mg]-[#6:3],7
[#6:1]-[#6:3]:[#6:4]:[#6:5]-[#6:2]>>Br-[Mg]-[#6:1].Br-[Mg]-[#6:2].Cl-[#6:3]:[#6:4]:[#6:5]-Cl,7
[#6:4]-[#6:1]:[#16:2]:[#6:3]-[#6:5]>>Br-[#6:1]:[#16:2]:[#6:3]-Br.Br-[Mg]-[#6:4].Br-[Mg]-[#6:5],7
[#6:1]-[#6:3]-[#6:2]-[#6:4]>>Cl-[Mg]-[#6:1].I-[#6:2]-[#6:3]-[#6:4],6
[#15:7]=[#6:6]-[#6:5]-[#6:4]:[#6:3]:[#6:2]:[#6:1]-[#6:8]>>Br-[#6:1]:[#6:2]:[#6:3]:[#6:4]-[#6:5]-[#6:6]-[#15;+1:7].O-B(-O)-[#6:8],6
[#6:1]-[#6:2]>>Br-[Mg]-[#6:1].C-C-O-P(=O)(-O-[#6:2])-O-C-C,6
[#6:1]-[#6:2]>>Br-[Mg]-[#6:1].C-C-C-C-[Se]-[#6:2],6
[#6:2]-[#6:1]>>C-C1(-C)-C-C-C-C(-C)(-C)-N-1-[Mg]-[#6:1].Cl-[#6:2],6
[#6:2]-[#6:1]>>C-C-O-P(=O)(-O-[#6:1])-O-C-C.Cl-[Mg]-[#6:2],6
