template,count
[C:6]-[CH2;D2;+0:5]-[C;H0;D4;+0:1](-[Cl;D1;H0:2])(-[Cl;D1;H0:3])-[Cl;D1;H0:4]>>Cl-[C;H0;D4;+0:1](-[Cl;D1;H0:2])(-[Cl;D1;H0:3])-[Cl;D1;H0:4].Cl-[Mg]-[CH2;D2;+0:5]-[C:6],2
[#8:2]-[CH2;D2;+0:1]-[c;H0;D3;+0:3](:[c:4]):[c:5]>>Br-[CH2;D2;+0:1]-[#8:2].[Mg+]-[c;H0;D3;+0:3](:[c:4]):[c:5],2
[C;D1;H3:3]/[C:2]=[CH;D2;+0:1]\[CH2;D2;+0:4]-[c:5]>>Br-[Mg]/[CH;D2;+0:1]=[C:2]\[C;D1;H3:3].I-[CH2;D2;+0:4]-[c:5],2
[#8:4]-[C:3](=[O;D1;H0:5])-[C@@H;D3;+0:1](-[C:2])-[C;H0;D3;+0:6](=[C;D1;H2:7])-[C;D1;H3:8]>>Br-[CH;D3;+0:1](-[C:2])-[C:3](-[#8:4])=[O;D1;H0:5].Br-[Mg]-[C;H0;D3;+0:6](=[C;D1;H2:7])-[C;D1;H3:8],2
[C;D1;H2:3]=[C:2]-[CH2;D2;+0:1]-[CH2;D2;+0:4]-[c:5]>>Br-[CH2;D2;+0:1]-[C:2]=[C;D1;H2:3].Cl-[Mg]-[CH2;D2;+0:4]-[c:5],2
[C;D1;H2:6]=[C:5]-[CH2;D2;+0:4]-[CH;D3;+0:1](-[C;D1;H3:2])-[c:3]>>Br-[CH;D3;+0:1](-[C;D1;H3:2])-[c:3].Br-[Mg]-[CH2;D2;+0:4]-[C:5]=[C;D1;H2:6],2
[#8:2]-[C@H;D3;+0:1](-[C:3])-[c;H0;D3;+0:4](:[c:5]):[c:6]>>Br-[C@@H;D3;+0:1](-[#8:2])-[C:3].[Mg+]-[c;H0;D3;+0:4](:[c:5]):[c:6],2
[CH2;D2;+0:8]-[C:9]-[CH2;D2;+0:10].[C:2]-[CH2;D2;+0:1].[C:12]/[C:11]=[C;H0;D3;+0:3](/[CH2;D2;+0:7])-[#5:4]-[CH;D3;+0:5]-[CH2;D2;+0:6]>>Br-[Mg]-[CH2;D2;+0:1]-[C:2].I/[C;H0;D3;+0:3](-[#5:4]-[CH;D3;+0:5]1-[CH2;D2;+0:6]-[CH2;D2;+0:7]-[CH2;D2;+0:8]-[C:9]-[CH2;D2;+0:10]-1)=[C:11]\[C:12],2
[#7;a:3]:[c;H0;D3;+0:2](-[CH3;D1;+0:1]):[c:4]:[#7;a:5]>>Cl-[Mg]-[CH3;D1;+0:1].Cl-[c;H0;D3;+0:2](:[#7;a:3]):[c:4]:[#7;a:5],2
[#7;a:4]:[c:3]:[c;H0;D3;+0:1](:[c:2])-[CH2;D2;+0:5]-[c:6]>>Br-[c;H0;D3;+0:1](:[c:2]):[c:3]:[#7;a:4].Cl-[Mg]-[CH2;D2;+0:5]-[c:6],2
[C:4]/[C:3](-[C;D1;H3:5])=[C:2]/[CH2;D2;+0:1]-[CH2;D2;+0:6]-[C:7]=[C;D1;H2:8]>>Br-[CH2;D2;+0:1]/[C:2]=[C:3](/[C:4])-[C;D1;H3:5].Cl-[Mg]-[CH2;D2;+0:6]-[C:7]=[C;D1;H2:8],2
[#8:4]-[#5:3](-[#8:5])-[CH;D3;+0:1](-[Cl;D1;H0:2])-[CH;D3;+0:6](-[C;D1;H3:7])-[C;D1;H3:8]>>Cl-[CH;D3;+0:1](-[Cl;D1;H0:2])-[#5:3](-[#8:4])-[#8:5].Cl-[Mg]-[CH;D3;+0:6](-[C;D1;H3:7])-[C;D1;H3:8],2
[C;D1;H2:3]=[C:2]-[CH2;D2;+0:1]-[CH;D3;+0:5](-[C;D1;H3:4])-[C;D1;H3:6]>>Br-[CH2;D2;+0:1]-[C:2]=[C;D1;H2:3].[C;D1;H3:4]-[CH;D3;+0:5](-[C;D1;H3:6])-[Mg+],2
[C:2]-[CH;D3;+0:1](-[c:3])-[CH2;D2;+0:4]-[C;D1;H3:5]>>Br-[CH;D3;+0:1](-[C:2])-[c:3].Br-[Mg]-[CH2;D2;+0:4]-[C;D1;H3:5],2
[C;D1;H2:4]=[C:3]-[C:2]-[CH2;D2;+0:1]-[CH2;D2;+0:5]-[C:6]=[C;D1;H2:7]>>Br-[Mg]-[CH2;D2;+0:1]-[C:2]-[C:3]=[C;D1;H2:4].Cl-[CH2;D2;+0:5]-[C:6]=[C;D1;H2:7],2
[C:5]-[CH;D3;+0:4](-[C:6])-[CH2;D2;+0:1]-[C:2]=[C;D1;H2:3]>>Br-[Mg]-[CH2;D2;+0:1]-[C:2]=[C;D1;H2:3].I-[CH;D3;+0:4](-[C:5])-[C:6],2
[#8:2]-[CH;D3;+0:1](-[C:3])/[CH;D2;+0:4]=[C:5]>>Br-[CH;D3;+0:1](-[#8:2])-[C:3].Br-[Mg]-[CH;D2;+0:4]=[C:5],2
[C:4]-[C;H0;D3;+0:3](=[C:5])-[CH2;D2;+0:1]-[C:2]>>Br-[Mg]-[CH2;D2;+0:1]-[C:2].I-[C;H0;D3;+0:3](-[C:4])=[C:5],2
[C;D1;H2:2]=[C;H0;D3;+0:1](-[F;D1;H0:3])-[c;H0;D3;+0:4](:[c:5]):[c:6]>>Br-[C;H0;D3;+0:1](=[C;D1;H2:2])-[F;D1;H0:3].I-[c;H0;D3;+0:4](:[c:5]):[c:6],2
[C:2]-[C;H0;D3;+0:1](=[C;D1;H2:3])-[CH2;D2;+0:4]-[#14:5](-[C;D1;H3:6])(-[C;D1;H3:7])-[C;D1;H3:8]>>Cl-[C;H0;D3;+0:1](-[C:2])=[C;D1;H2:3].Cl-[Mg]-[CH2;D2;+0:4]-[#14:5](-[C;D1;H3:6])(-[C;D1;H3:7])-[C;D1;H3:8],2
[C:7]-[C:6]=[C;H0;D3;+0:4](-[c:5])-[c;H0;D3;+0:1](:[c:2]):[c:3]>>Cl-[Mg]-[c;H0;D3;+0:1](:[c:2]):[c:3].I/[C;H0;D3;+0:4](-[c:5])=[C:6]/[C:7],2
[C:5]-[CH2;D2;+0:4]-[C;H0;D3;+0:1](-[C;D1;H3:2])=[O;D1;H0:3]>>Cl-[C;H0;D3;+0:1](-[C;D1;H3:2])=[O;D1;H0:3].Cl-[Mg]-[CH2;D2;+0:4]-[C:5],2
[CH3;D1;+0:4]-[CH;D3;+0:1](-[c:2])-[c:3]>>Br-[CH;D3;+0:1](-[c:2])-[c:3].Br-[Mg]-[CH3;D1;+0:4],2
[C:6]/[C:5]=[C:4]/[C@H;D3;+0:3](-[CH3;D1;+0:11])-[CH;D2;+0:2]=[CH2;D1;+0:1].[C:10]/[C:9]=[C:8]/[CH2;D2;+0:7]-[CH3;D1;+0:12]>>Br-[CH2;D2;+0:1]/[CH;D2;+0:2]=[CH;D2;+0:3]/[C:4]=[C:5]/[C:6].Br-[CH2;D2;+0:7]/[C:8]=[C:9]/[C:10].Br-[Mg]-[CH3;D1;+0:11].Br-[Mg]-[CH3;D1;+0:12],2
[#50:5]-[CH2;D2;+0:4]-[c;H0;D3;+0:1](:[c:2]):[c:3]>>Br-[Mg]-[c;H0;D3;+0:1](:[c:2]):[c:3].Cl-[CH2;D2;+0:4]-[#50:5],2
[C;D1;H3:5]-[C;H0;D4;+0:4](-[C;D1;H3:6])(-[C;D1;H3:7])/[CH;D2;+0:1]=[C:2]/[c:3]>>Br/[CH;D2;+0:1]=[C:2]/[c:3].Cl-[Mg]-[C;H0;D4;+0:4](-[C;D1;H3:5])(-[C;D1;H3:6])-[C;D1;H3:7],2
[C;D1;H3:10]-[C:9](=[O;D1;H0:11])-[O;H0;D2;+0:8]-[C@H;D3;+0:4]1-[C:5]-[C:6]-[C@H;D3;+0:7](-[c;H0;D3;+0:1](:[c:2]):[c:3])-[O;H0;D2;+0:13]-[CH2;D2;+0:12]-1>>Br-[Mg]-[c;H0;D3;+0:1](:[c:2]):[c:3].Cl-[C@@H;D3;+0:4]1-[C:5]-[C:6]-[C@H;D3;+0:7](-[O;H0;D2;+0:8]-[C:9](-[C;D1;H3:10])=[O;D1;H0:11])-[CH2;D2;+0:12]-[O;H0;D2;+0:13]-1,2
[C:2]-[CH2;D2;+0:1]-[CH2;D2;+0:3]-[C;D1;H3:4]>>Br-[Mg]-[CH2;D2;+0:1]-[C:2].I-[CH2;D2;+0:3]-[C;D1;H3:4],2
[#8:3]-[C:4](=[O;D1;H0:5])-[CH;D3;+0:6](-[c:7])-[CH;D2;+0:1]=[C:2]>>Cl-[Mg]-[C;H0;D3;+0:1](-Cl)=[C:2].[#8:3]-[C:4](=[O;D1;H0:5])-[CH2;D2;+0:6]-[c:7],2
[C;D1;H2:6]=[C:5]-[C;H0;D3;+0:3](=[C;D1;H2:4])-[CH2;D2;+0:1]-[c:2]>>Br-[CH2;D2;+0:1]-[c:2].Cl-[Mg]-[C;H0;D3;+0:3](=[C;D1;H2:4])-[C:5]=[C;D1;H2:6],2
[c;H0;D3;+0:1]:[c;H0;D3;+0:6].[c;H0;D3;+0:5]:[c:4]:[cH;D2;+0:3].[cH;D2;+0:2].[c:8]:[c;H0;D3;+0:7]:[c:9]>>I-[c;H0;D3;+0:1]1:[cH;D2;+0:2]:[cH;D2;+0:3]:[c:4]:[c;H0;D3;+0:5](-I):[c;H0;D3;+0:6]:1-I.[Mg+]-[c;H0;D3;+0:7](:[c:8]):[c:9],2
[#8;a:5]:[c;H0;D3;+0:4](:[c:6])-[c;H0;D3;+0:1](:[c:2]):[c:3]>>Br-[Mg]-[c;H0;D3;+0:1](:[c:2]):[c:3].Cl-[c;H0;D3;+0:4](:[#8;a:5]):[c:6],2
[C;D1;H3:2]-[CH2;D2;+0:1].[CH2;D2;+0:6]/[C:5]=[C;H0;D3;+0:4]\[Cl;D1;H0:3].[CH3;D1;+0:8].[Cl;H0;D1;+0:7].[Cl;H0;D1;+0:9]>>Br-[Mg]-[CH2;D2;+0:1]-[C;D1;H3:2].[Cl;D1;H0:3]-[C;H0;D3;+0:4](=[C:5]-[CH2;D2;+0:6]-[Cl;H0;D1;+0:7])-[CH2;D2;+0:8]-[Cl;H0;D1;+0:9],2
[C:7]-[CH2;D2;+0:8].[c:2]:[c;H0;D3;+0:1](:[c:3])-[c;H0;D3;+0:9].[c:5]:[c;H0;D3;+0:4](:[c:6])-[c;H0;D3;+0:10](:[c:11]):[c:12]>>Br-[c;H0;D3;+0:1](:[c:2]):[c:3].Br-[c;H0;D3;+0:4](:[c:5]):[c:6].[C:7]-[CH2;D2;+0:8]-[CH3;D1;+0:9].[Mg+]-[c;H0;D3;+0:10](:[c:11]):[c:12],2
[#16;a:2]:[c;H0;D3;+0:1](:[c:3])-[c;H0;D3;+0:4](:[#16;a:5]):[c:6]>>Br-[Mg]-[c;H0;D3;+0:1](:[#16;a:2]):[c:3].I-[c;H0;D3;+0:4](:[#16;a:5]):[c:6],2
[C:6]-[CH2;D2;+0:5]-[C@@;H0;D4;+0:1]1(-[C;D1;H3:2])-[#7:3]-[C:4]-1>>Br-[Mg]-[C@@;H0;D4;+0:1]1(-[C;D1;H3:2])-[#7:3]-[C:4]-1.I-[CH2;D2;+0:5]-[C:6],2
[C;D1;H2:3]=[C:2]-[CH2;D2;+0:1]-[c;H0;D3;+0:4](:[c:5]):[c:6]>>Br-[CH2;D2;+0:1]-[C:2]=[C;D1;H2:3].[Mg+]-[c;H0;D3;+0:4](:[c:5]):[c:6],2
[c:2]:[c;H0;D3;+0:1](:[c:3])/[CH;D2;+0:4]=[C:5]/[c:6]>>Br-[Mg]-[c;H0;D3;+0:1](:[c:2]):[c:3].Br/[CH;D2;+0:4]=[C:5]/[c:6],2
[#8:8]-[C:7](=[O;D1;H0:9])-[CH;D3;+0:3](-[#7:4]-[C:5]=[O;D1;H0:6])-[CH;D2;+0:1]=[C;D1;H2:2]>>Br-[Mg]-[CH;D2;+0:1]=[C;D1;H2:2].Cl-[CH;D3;+0:3](-[#7:4]-[C:5]=[O;D1;H0:6])-[C:7](-[#8:8])=[O;D1;H0:9],2
[C:7]=[C:6]-[C;H0;D4;+0:3](-[C;D1;H3:4])(-[C;D1;H3:5])-[CH2;D2;+0:1]-[C:2]>>Br-[Mg]-[CH2;D2;+0:1]-[C:2].Cl-[C;H0;D4;+0:3](-[C;D1;H3:4])(-[C;D1;H3:5])-[C:6]=[C:7],2
[C:7]-[CH2;D2;+0:6]-[CH2;D2;+0:1]-[C:2](=[C;D1;H2:3])-[C:4]=[C;D1;H2:5]>>Br-[CH2;D2;+0:1]-[C:2](=[C;D1;H2:3])-[C:4]=[C;D1;H2:5].Br-[Mg]-[CH2;D2;+0:6]-[C:7],2
[C:4]/[C:3]=[C:2]\[CH2;D2;+0:1]-[CH2;D2;+0:5]-[C:6]=[C;D1;H2:7]>>Cl-[CH2;D2;+0:1]/[C:2]=[C:3]\[C:4].Cl-[Mg]-[CH2;D2;+0:5]-[C:6]=[C;D1;H2:7],2
[#7;a:4]:[c;H0;D3;+0:3](:[c:5])-[CH2;D2;+0:1]-[C;D1;H3:2]>>Cl-[Mg]-[CH2;D2;+0:1]-[C;D1;H3:2].Cl-[c;H0;D3;+0:3](:[#7;a:4]):[c:5],2
[C;D1;H2:2]=[C;H0;D3;+0:1](-[C;D1;H3:3])-[c;H0;D3;+0:4](:[c:5]):[c:6]>>Br-[C;H0;D3;+0:1](=[C;D1;H2:2])-[C;D1;H3:3].[Mg+]-[c;H0;D3;+0:4](:[c:5]):[c:6],2
[CH2;D1;+0:4]=[CH;D2;+0:2]-[C;H0;D3;+0:3](=[CH2;D1;+0:5])-[CH3;D1;+0:1]>>Cl-[CH2;D2;+0:1]-[CH;D2;+0:2]=[C;H0;D2;+0:3]=[CH2;D1;+0:4].I-[Mg]-[CH3;D1;+0:5],2
[C:2]-[CH;D3;+0:1](-[C:3])-[C;H0;D3;+0:4](=[O;D1;H0:5])-[c:6]>>Br-[Mg]-[CH;D3;+0:1](-[C:2])-[C:3].Cl-[C;H0;D3;+0:4](=[O;D1;H0:5])-[c:6],2
[CH3;D1;+0:1]-[C;H0;D4;+0:2](-[c:3])(-[c:4])-[c:5]>>Br-[Mg]-[CH3;D1;+0:1].Cl-[C;H0;D4;+0:2](-[c:3])(-[c:4])-[c:5],2
[C:6]/[C:5]=[C;H0;D3;+0:3](\[C:4])-[CH;D2;+0:1]=[C;D1;H2:2]>>Br-[Mg]-[CH;D2;+0:1]=[C;D1;H2:2].I/[C;H0;D3;+0:3](-[C:4])=[C:5]/[C:6],2
[CH;D1;+0:4].[C:6]-[CH2;D2;+0:5].[C:3]=[C:2]=[CH;D2;+0:1]>>Br-[CH;D2;+0:1]=[C:2]=[C:3].Br-[Mg]-[CH2;D2;+0:4]-[CH2;D2;+0:5]-[C:6],2
[C:5]-[C;H0;D4;+0:4](-[C;D1;H3:6])(-[C;D1;H3:7])-[CH2;D2;+0:1]-[C:2]=[C;D1;H2:3]>>Br-[Mg]-[CH2;D2;+0:1]-[C:2]=[C;D1;H2:3].Cl-[C;H0;D4;+0:4](-[C:5])(-[C;D1;H3:6])-[C;D1;H3:7],2
[C:4]=[C;H0;D3;+0:3](-[C:5])-[CH;D2;+0:1]=[C;D1;H2:2]>>Br-[Mg]-[CH;D2;+0:1]=[C;D1;H2:2].Cl-[C;H0;D3;+0:3](=[C:4])-[C:5],2
[C;D1;H2:3]=[C:2]-[CH2;D2;+0:1]-[CH2;D2;+0:4]-[C:5]=[C;D1;H2:6]>>Br-[Mg]-[CH2;D2;+0:1]-[C:2]=[C;D1;H2:3].Cl-[CH2;D2;+0:4]-[C:5]=[C;D1;H2:6],2
[#8;a:9]:[c:8]:[c:7]-[CH2;D2;+0:6]-[CH2;D2;+0:1]/[C:2]=[C:3](/[C:4])-[C;D1;H3:5]>>Br-[CH2;D2;+0:1]/[C:2]=[C:3](/[C:4])-[C;D1;H3:5].Cl-[Mg]-[CH2;D2;+0:6]-[c:7]:[c:8]:[#8;a:9],2
[C:5]-[C;H0;D3;+0:4](=[C;D1;H2:6])-[c;H0;D3;+0:1](:[c:2]):[c:3]>>Br-[Mg]-[c;H0;D3;+0:1](:[c:2]):[c:3].C-c1:c:c:c(-S(=O)(=O)-O-[C;H0;D3;+0:4](-[C:5])=[C;D1;H2:6]):c:c:1,2
[C:6]/[C:5]=[CH;D2;+0:4]/[c;H0;D3;+0:1](:[c:2]):[c:3]>>Cl-[Mg]-[c;H0;D3;+0:1](:[c:2]):[c:3].I/[CH;D2;+0:4]=[C:5]/[C:6],2
[C;D1;H3:4]/[C:3](-[c:5])=[C:2]\[CH2;D2;+0:1].[CH2;D1;+0:7].[CH2;D2;+0:6]>>Br-[CH2;D2;+0:1]/[C:2]=[C:3](\[C;D1;H3:4])-[c:5].Br-[Mg]-[CH2;D2;+0:6]-[CH3;D1;+0:7],2
[C:5]-[CH;D3;+0:4](-[C;D1;H3:6])-[c;H0;D3;+0:1](:[c:2]):[c:3]>>Br-[c;H0;D3;+0:1](:[c:2]):[c:3].Cl-[Mg]-[CH;D3;+0:4](-[C:5])-[C;D1;H3:6],2
[C;D1;H2:2]=[C;H0;D3;+0:1](-[c:3])-[C;H0;D3;+0:4](=[C;D1;H2:5])-[c:6]>>Br-[C;H0;D3;+0:1](=[C;D1;H2:2])-[c:3].Br-[C;H0;D3;+0:4](=[C;D1;H2:5])-[c:6],2
[CH2;D1;+0:12].[C:15]-[CH2;D2;+0:14].[F;H0;D1;+0:10].[F;H0;D1;+0:11].[CH2;D2;+0:13].[CH2;D2;+0:1]/[C:2]=[C:3]/[c;H0;D3;+0:4]:[c:5]:[c:6]:[c;H0;D3;+0:7]-[C;H0;D4;+0:8]-[F;D1;H0:9]>>Br-[CH2;D2;+0:1]/[C:2]=[C:3]/[c;H0;D3;+0:4]1:[c:5]:[c:6]:[c;H0;D3;+0:7](-[C;H0;D4;+0:8](-[F;D1;H0:9])(-[F;H0;D1;+0:10])-[F;H0;D1;+0:11]):[cH;D2;+0:12]:[cH;D2;+0:13]:1.Br-[Mg]-[CH2;D2;+0:14]-[C:15],2
[CH2;D2;+0:9]-[c;H0;D3;+0:1](:[c:2]):[c:3].[C:11]-[CH2;D2;+0:10]-[c;H0;D3;+0:4](:[c:5]):[c:6].[C:7]-[O;H0;D2;+0:8]>>Br-[c;H0;D3;+0:1](:[c:2]):[c:3].Br-[c;H0;D3;+0:4](:[c:5]):[c:6].[C:7]-[O;H0;D2;+0:8]-[CH3;D1;+0:9].I-[CH2;D2;+0:10]-[C:11],2
[C:2]#[C;H0;D2;+0:1]-[C;H0;D3;+0:3](-[C:4])=[O;D1;H0:5]>>Br-[Mg]-[C;H0;D2;+0:1]#[C:2].Cl-[C;H0;D3;+0:3](-[C:4])=[O;D1;H0:5],2
[#7;a:8]:[c:7]1:[#7;a:6]:[c:5]:[c:4]:[c;H0;D3;+0:3](-[CH2;D2;+0:1]-[C:2]):[#7;a:9]:1:[#7;a:10]>>Br-[Mg]-[CH2;D2;+0:1]-[C:2].Cl-[c;H0;D3;+0:3]1:[c:4]:[c:5]:[#7;a:6]:[c:7](:[#7;a:8]):[#7;a:9]:1:[#7;a:10],2
[#7;a:1]:[c;H0;D3;+0:2](:[c:6]:[#7;a:7])-[c;H0;D3;+0:3](:[c:4]):[c:5]>>[#7;a:1]:[c;H0;D3;+0:2](-S-[c;H0;D3;+0:3](:[c:4]):[c:5]):[c:6]:[#7;a:7],2
[C:2]-[CH2;D2;+0:1]-[C;H0;D4;+0:3](-[C;D1;H3:4])(-[C;D1;H3:5])-[C:6]=[C:7]>>Br-[Mg]-[CH2;D2;+0:1]-[C:2].Cl-[C;H0;D4;+0:3](-[C;D1;H3:4])(-[C;D1;H3:5])-[C:6]=[C:7],2
[O;D1;H0:4]=[C;H0;D3;+0:5](-[c:6])-[c;H0;D3;+0:1](:[c:2]):[c:3]>>Br-[Mg]-[c;H0;D3;+0:1](:[c:2]):[c:3].[O;D1;H0:4]=[C;H0;D3;+0:5](-[c:6])-S-c1:c:c:c:c:c:1,2
[C;D1;H3:2]-[CH2;D2;+0:1]-[C;H0;D3;+0:6](=[O;D1;H0:7])-[c;H0;D3;+0:3](:[c:4]):[c:5]>>Br-[Mg]-[CH2;D2;+0:1]-[C;D1;H3:2].Br-[c;H0;D3;+0:3](:[c:4]):[c:5].C-N(-C)-[CH;D2;+0:6]=[O;D1;H0:7],2
[C;D1;H2:2]=[CH;D2;+0:1]-[CH2;D2;+0:3]-[C@@H;D3;+0:4](-[C;D1;H3:5])-[C:6](-[N;H0;D3;+0:11])-[C;H0;D3;+0:7](=[O;D1;H0:8])-[O;H0;D2;+0:13]-[CH3;D1;+0:12].[O;H0;D1;+0:21].[C;D1;H3:10]-[O;H0;D2;+0:9].[C;H0;D3;+0:20]-[c;H0;D3;+0:19].[CH2;D1;+0:14]=[CH;D2;+0:15]-[CH2;D2;+0:16]-[C@H;D3;+0:17]-[CH3;D1;+0:18]>>Br-[Mg]-[CH;D2;+0:1]=[C;D1;H2:2].I-[CH2;D2;+0:3]-[CH;D3;+0:4](-[C;D1;H3:5])-[C:6](-[C;H0;D3;+0:7](=[O;D1;H0:8])-[O;H0;D2;+0:9]-[C;D1;H3:10])-[N;H0;D3;+0:11]1-[C;H0;D3;+0:12](=[O;H0;D1;+0:13])-[c;H0;D3;+0:14]2:[cH;D2;+0:15]:[cH;D2;+0:16]:[cH;D2;+0:17]:[cH;D2;+0:18]:[c;H0;D3;+0:19]:2-[C;H0;D3;+0:20]-1=[O;H0;D1;+0:21],2
[CH2;D1;+0:1]=[CH;D2;+0:2]-[CH;D3;+0:3](-[CH3;D1;+0:9])-[c:4].[CH3;D1;+0:10]-[CH2;D2;+0:5]/[C:6]=[C:7]/[c:8]>>Br-[CH2;D2;+0:1]/[CH;D2;+0:2]=[CH;D2;+0:3]/[c:4].Br-[CH2;D2;+0:5]/[C:6]=[C:7]/[c:8].Br-[Mg]-[CH3;D1;+0:9].Br-[Mg]-[CH3;D1;+0:10],2
[c:5]:[c;H0;D3;+0:4](:[c:6])-[c;H0;D3;+0:1](:[c:2]):[c:3]>>Br-[Mg]-[c;H0;D3;+0:1](:[c:2]):[c:3].F-C(-F)(-F)-C(-F)(-F)-C(-F)(-F)-C(-F)(-F)-C(-F)(-F)-C(-F)(-F)-C(-F)(-F)-C(-F)(-F)-C-C-S-[c;H0;D3;+0:4](:[c:5]):[c:6],2
[#8:7]-[#5:6](-[#8:8])-[C@H;D3;+0:4](-[C:5])-[c;H0;D3;+0:1](:[c:2]):[c:3]>>Br-[Mg]-[c;H0;D3;+0:1](:[c:2]):[c:3].Cl-[C@H;D3;+0:4](-[C:5])-[#5:6](-[#8:7])-[#8:8],2
[#8:4]-[#5:3](-[#8:5])-[C@H;D3;+0:1](-[C:2])-[c;H0;D3;+0:6](:[c:7]):[c:8]>>Br-[C@H;D3;+0:1](-[C:2])-[#5:3](-[#8:4])-[#8:5].Br-[Mg]-[c;H0;D3;+0:6](:[c:7]):[c:8],2
[C;H0;D2;+0:4]#[CH;D1;+0:1].[C:6]-[CH2;D2;+0:5].[C:3]=[C;H0;D2;+0:2]>>Br-[CH;D2;+0:1]=[C;H0;D2;+0:2]=[C:3].Br-[Mg]-[CH2;D2;+0:4]-[CH2;D2;+0:5]-[C:6],2
[C:4]-[C;H0;D3;+0:3](=[C;D1;H2:5])-[CH2;D2;+0:1]-[C;D1;H3:2]>>Br-[Mg]-[CH2;D2;+0:1]-[C;D1;H3:2].Cl-[C;H0;D3;+0:3](-[C:4])=[C;D1;H2:5],2
[C:2]-[CH2;D2;+0:1]-[CH2;D2;+0:3]-[C:4]#[C:5]>>Br-[Mg]-[CH2;D2;+0:1]-[C:2].Cl-[CH2;D2;+0:3]-[C:4]#[C:5],2
[c:6]:[c;H0;D3;+0:5](:[c:7])-[c;H0;D3;+0:3](:[c:4]):[cH;D2;+0:1]:[c:2]>>Br-[c;H0;D3;+0:1](:[c:2]):[c;H0;D3;+0:3](-I):[c:4].[Mg+]-[c;H0;D3;+0:5](:[c:6]):[c:7],2
[c:5]/[C;H0;D3;+0:4](=[C:6]/[c:7])-[c;H0;D3;+0:1](:[c:2]):[c:3]>>Br-[Mg]-[c;H0;D3;+0:1](:[c:2]):[c:3].Cl/[C;H0;D3;+0:4](-[c:5])=[C:6]\[c:7],2
[C:6]=[C:5]/[C:4]=[CH;D2;+0:3]/[CH;D2;+0:1]=[C;D1;H2:2]>>Br-[Mg]-[CH;D2;+0:1]=[C;D1;H2:2].Br/[CH;D2;+0:3]=[C:4]/[C:5]=[C:6],2
[C;D1;H2:6]=[C:5]-[CH2;D2;+0:4]-[CH2;D2;+0:1]-[C:2]=[C;D1;H2:3]>>Br-[CH2;D2;+0:1]-[C:2]=[C;D1;H2:3].Cl-[Mg]-[CH2;D2;+0:4]-[C:5]=[C;D1;H2:6],2
[C:7]=[C:6]-[CH;D3;+0:4](-[C:5])-[CH;D3;+0:1](-[C:2])-[C:3]>>Br-[Mg]-[CH;D3;+0:1](-[C:2])-[C:3].Cl-[CH;D3;+0:4](-[C:5])-[C:6]=[C:7],2
[C:2]=[C;H0;D3;+0:1](-[CH2;D2;+0:7]-[#14:8](-[C;D1;H3:9])-[C;D1;H3:10])-[CH2;D2;+0:3]-[#14:4](-[C;D1;H3:5])-[C;D1;H3:6]>>Br-[C;H0;D3;+0:1](-Br)=[C:2].Cl-[Mg]-[CH2;D2;+0:3]-[#14:4](-[C;D1;H3:5])-[C;D1;H3:6].Cl-[Mg]-[CH2;D2;+0:7]-[#14:8](-[C;D1;H3:9])-[C;D1;H3:10],2
[CH2;D1;+0:4]=[CH;D2;+0:5]-[C@H;D3;+0:6](-[CH;D3;+0:2])-[c:7].[CH;D3;+0:1].[cH;D2;+0:3]>>Br-[Mg]-[CH;D3;+0:1](-[CH3;D1;+0:2])-[CH3;D1;+0:3].Cl-[CH2;D2;+0:4]/[CH;D2;+0:5]=[CH;D2;+0:6]/[c:7],2
[#7:2]-[C;H0;D3;+0:1](=[O;D1;H0:3])-[c;H0;D3;+0:4](:[c:5]):[c:6]>>Cl-[C;H0;D3;+0:1](-[#7:2])=[O;D1;H0:3].[Mg+]-[c;H0;D3;+0:4](:[c:5]):[c:6],2
[#7;a:6]:[c:5]:[#7;a:4]:[c;H0;D3;+0:2](:[#7;a:3])-[CH3;D1;+0:1]>>Br-[Mg]-[CH3;D1;+0:1].Cl-[c;H0;D3;+0:2](:[#7;a:3]):[#7;a:4]:[c:5]:[#7;a:6],2
[#7:6]-[C:5](=[C:7])-[C;H0;D3;+0:3](=[O;D1;H0:4])-[CH2;D2;+0:1]-[C;D1;H3:2]>>Br-[Mg]-[CH2;D2;+0:1]-[C;D1;H3:2].Cl-[C;H0;D3;+0:3](=[O;D1;H0:4])-[C:5](-[#7:6])=[C:7],2
[#7;a:4]:[c;H0;D3;+0:3](:[c:5])-[C;H0;D2;+0:1]#[C;D1;H1:2]>>Br-[Mg]-[C;H0;D2;+0:1]#[C;D1;H1:2].I-[c;H0;D3;+0:3](:[#7;a:4]):[c:5],2
[C:4]-[CH;D3;+0:3](-[C;D1;H3:5])-[CH2;D2;+0:1]-[C:2]>>Br-[Mg]-[CH2;D2;+0:1]-[C:2].I-[CH;D3;+0:3](-[C:4])-[C;D1;H3:5],2
[C:3]/[C:2]=[C;H0;D3;+0:1](/[CH;D2;+0:8]=[C:9]/[C:10])-[#14:4](-[C;D1;H3:5])(-[C;D1;H3:6])-[C;D1;H3:7]>>Br-[Mg]/[C;H0;D3;+0:1](=[C:2]/[C:3])-[#14:4](-[C;D1;H3:5])(-[C;D1;H3:6])-[C;D1;H3:7].I/[CH;D2;+0:8]=[C:9]/[C:10],2
