template,count
[#7;a:5]:[c:4]:[c:3]-[C;H0;D3;+0:1](=[O;D1;H0:2])-[c;H0;D3;+0:7](:[c:6]):[c:8]>>O-[C;H0;D3;+0:1](=[O;D1;H0:2])-[c:3]:[c:4]:[#7;a:5].[c:6]:[cH;D2;+0:7]:[c:8],26
[C:2]-[C;H0;D3;+0:1](=[O;D1;H0:3])-[c;H0;D3;+0:8](:[c:7]):[c:9].[C:5]-[C;H0;D3;+0:4](=[O;D1;H0:6])-[c;H0;D3;+0:11](:[c:10]):[c:12]>>Cl-[C;H0;D3;+0:1](-[C:2])=[O;D1;H0:3].Cl-[C;H0;D3;+0:4](-[C:5])=[O;D1;H0:6].[c:7]:[cH;D2;+0:8]:[c:9].[c:10]:[cH;D2;+0:11]:[c:12],25
[O;D1;H0:1]=[C:2](-[OH;D1;+0:7])-[C:3]=[C:4]-[C;H0;D3;+0:5](=[O;D1;H0:6])-[c;H0;D3;+0:9](:[c:8]):[c:10]>>[O;D1;H0:1]=[C:2]1-[C:3]=[C:4]-[C;H0;D3;+0:5](=[O;D1;H0:6])-[O;H0;D2;+0:7]-1.[c:8]:[cH;D2;+0:9]:[c:10],25
[C;D1;H3:2]-[C;H0;D3;+0:1](=[O;H0;D1;+0:3])-[c;H0;D3;+0:5](:[c:4]):[c:6]>>O=[C;H0;D3;+0:1](-[C;D1;H3:2])-[OH;D1;+0:3].[c:4]:[cH;D2;+0:5]:[c:6],25
[O;D1;H0:1]=[C:2](-[OH;D1;+0:7])/[C:3]=[C:4]/[C;H0;D3;+0:5](=[O;D1;H0:6])-[c;H0;D3;+0:9](:[c:8]):[c:10]>>[O;D1;H0:1]=[C:2]1-[C:3]=[C:4]-[C;H0;D3;+0:5](=[O;D1;H0:6])-[O;H0;D2;+0:7]-1.[c:8]:[cH;D2;+0:9]:[c:10],25
[#8:6]-[C:7](=[O;D1;H0:8])-[C;H0;D4;+0:9](-[OH;D1;+0:10])(-[c;H0;D3;+0:4]1:[c:3]:[c:2]:[#7;a:1]:[c:5]:1)-[C:11](-[F;D1;H0:12])(-[F;D1;H0:13])-[F;D1;H0:14]>>[#7;a:1]1:[c:2]:[c:3]:[cH;D2;+0:4]:[c:5]:1.[#8:6]-[C:7](=[O;D1;H0:8])-[C;H0;D3;+0:9](=[O;H0;D1;+0:10])-[C:11](-[F;D1;H0:12])(-[F;D1;H0:13])-[F;D1;H0:14],24
[O;D1;H0:2]=[C;H0;D3;+0:1](-[c:3])-[n;H0;D3;+0:6]1:[c:5]:[#8;a:4]:[c:8]:[c:7]:1>>Cl-[C;H0;D3;+0:1](=[O;D1;H0:2])-[c:3].[#8;a:4]1:[c:5]:[nH;D2;+0:6]:[c:7]:[c:8]:1,23
[O;D1;H0:2]=[C;H0;D3;+0:1](-[c:3])-[n;H0;D3;+0:6]1:[c:5]:[#16;a:4]:[c:8]:[c:7]:1>>Cl-[C;H0;D3;+0:1](=[O;D1;H0:2])-[c:3].[#16;a:4]1:[c:5]:[nH;D2;+0:6]:[c:7]:[c:8]:1,23
[C:2]-[C;H0;D3;+0:1](=[O;D1;H0:3])-[c;H0;D3;+0:7]1:[c:6]:[c:5]:[#7;a:4]:[c:8]:1>>O-[C;H0;D3;+0:1](-[C:2])=[O;D1;H0:3].[#7;a:4]1:[c:5]:[c:6]:[cH;D2;+0:7]:[c:8]:1,23
[O;D1;H0:5]=[C;H0;D3;+0:4](-[c:6])-[c;H0;D3;+0:8](:[c:7]):[c:9].[O;D1;H0:1]=[C:2]-[OH;D1;+0:3]>>[O;D1;H0:1]=[C:2]-[O;H0;D2;+0:3]-[C;H0;D3;+0:4](=[O;D1;H0:5])-[c:6].[c:7]:[cH;D2;+0:8]:[c:9],22
[C:6]-[C;H0;D3;+0:7](=[O;D1;H0:8])-[c;H0;D3;+0:4]1:[c:3]:[c:2]:[#7;a:1]:[c:5]:1>>[#7;a:1]1:[c:2]:[c:3]:[cH;D2;+0:4]:[c:5]:1.[C:6]-[C;H0;D3;+0:7](=[O;D1;H0:8])-N1-C-C-C-C-1,22
[#8;a:4]:[c:5]:[c:6]:[c;H0;D3;+0:7](:[c:8])-[C;H0;D3;+0:1](=[O;D1;H0:2])-[c:3]>>Cl-[C;H0;D3;+0:1](=[O;D1;H0:2])-[c:3].[#8;a:4]:[c:5]:[c:6]:[cH;D2;+0:7]:[c:8],22
