template,count
[c:6]:[c;H0;D3;+0:7](:[c:8])-[CH;D3;+0:1](-[c:2])-[c;H0;D3;+0:4](:[c:3]):[c:5]>>O=[CH;D2;+0:1]-[c:2].[c:3]:[cH;D2;+0:4]:[c:5].[c:6]:[cH;D2;+0:7]:[c:8],37
[#8:6]-[C:7](=[O;D1;H0:8])-[C;H0;D4;+0:9](-[OH;D1;+0:10])(-[c;H0;D3;+0:4]1:[c:3]:[c:2]:[#7;a:1]:[c:5]:1)-[C:11](-[F;D1;H0:12])(-[F;D1;H0:13])-[F;D1;H0:14]>>[#7;a:1]1:[c:2]:[c:3]:[cH;D2;+0:4]:[c:5]:1.[#8:6]-[C:7](=[O;D1;H0:8])-[C;H0;D3;+0:9](=[O;H0;D1;+0:10])-[C:11](-[F;D1;H0:12])(-[F;D1;H0:13])-[F;D1;H0:14],37
[#16;a:4]:[c:3]-[CH;D3;+0:1](-[c:2])-[c;H0;D3;+0:6](:[c:5]):[c:7]>>O-[CH;D3;+0:1](-[c:2])-[c:3]:[#16;a:4].[c:5]:[cH;D2;+0:6]:[c:7],37
[c:3]:[c;H0;D3;+0:4](:[c:5])-[CH2;D2;+0:1]-[c:2]>>Br-[CH2;D2;+0:1]-[c:2].[c:3]:[cH;D2;+0:4]:[c:5],36
[C:1]-[CH2;D2;+0:2]-[C;H0;D4;+0:3](-[C;D1;H3:4])(-[C;D1;H3:5])-[c;H0;D3;+0:7](:[c:6]):[c:8]>>[C:1]-[CH;D2;+0:2]=[C;H0;D3;+0:3](-[C;D1;H3:4])-[C;D1;H3:5].[c:6]:[cH;D2;+0:7]:[c:8],36
[C:1]-[CH;D3;+0:2](-[CH3;D1;+0:3])-[c;H0;D3;+0:5](:[c:4]):[c:6]>>[C:1]-[CH;D2;+0:2]=[CH2;D1;+0:3].[c:4]:[cH;D2;+0:5]:[c:6],35
[#8:6]-[C:7](=[O;D1;H0:8])-[CH;D3;+0:9](-[C:12](-[#8:13])=[O;D1;H0:14])-[CH;D3;+0:10](-[c:11])-[c;H0;D3;+0:3]1:[c:2]:[#7;a:1]:[c:5]:[c:4]:1>>[#7;a:1]1:[c:2]:[cH;D2;+0:3]:[c:4]:[c:5]:1.[#8:6]-[C:7](=[O;D1;H0:8])-[C;H0;D3;+0:9](=[CH;D2;+0:10]-[c:11])-[C:12](-[#8:13])=[O;D1;H0:14],35
[c:3]:[c;H0;D3;+0:4](:[c:5])-[CH2;D2;+0:1]-[c:2]>>F-[C;H0;D4;+0:1](-F)(-F)-[c:2].[c:3]:[cH;D2;+0:4]:[c:5],35
[O;D1;H0:6]=[C:7]-[CH2;D2;+0:8]-[CH;D3;+0:9](-[c:10])-[c;H0;D3;+0:3]1:[c:2]:[#7;a:1]:[c:5]:[c:4]:1>>[#7;a:1]1:[c:2]:[cH;D2;+0:3]:[c:4]:[c:5]:1.[O;D1;H0:6]=[C:7]/[CH;D2;+0:8]=[CH;D2;+0:9]/[c:10],35
[#7;a:4]:[c;H0;D3;+0:5](:[c:6])-[CH;D3;+0:1](-[c:2])-[c:3]>>O-[CH;D3;+0:1](-[c:2])-[c:3].[#7;a:4]:[cH;D2;+0:5]:[c:6],34
