template,count
[#7;a:7]:[c:6]:[c;H0;D3;+0:4](:[c:5])-[C;H0;D3;+0:1](-[CH3;D1;+0:2])=[O;H0;D1;+0:3]>>C-C-O-C(=C)-[In](-C(=C)-O-C-C)-[C;H0;D3;+0:1](=[CH2;D1;+0:2])-[O;H0;D2;+0:3]-C-C.F-C(-F)(-F)-S(=O)(=O)-O-[c;H0;D3;+0:4](:[c:5]):[c:6]:[#7;a:7],1
[#16;a:4]:[c;H0;D3;+0:5](:[c:6])-[c;H0;D3;+0:1](:[c:2]):[c:3].[#16;a:7]:[c;H0;D3;+0:8]:[c:9].[#7:10]-[c;H0;D3;+0:11]:[c:12]:[c:13]:[cH;D2;+0:14].[cH;D2;+0:15]:[cH;D2;+0:16]>>Br-[c;H0;D3;+0:1](:[c:2]):[c:3].[#16;a:4]:[cH;D2;+0:5]:[c:6].[#16;a:7]:[cH;D2;+0:8]:[c:9].[#7:10]-[c;H0;D3;+0:11]1:[c:12]:[c:13]:[cH;D2;+0:14]:[cH;D2;+0:15]:[cH;D2;+0:16]:1,1
[#8:5]-[C:4](=[O;D1;H0:6])/[C:3]=[C;H0;D3;+0:1](\[C;D1;H3:2])-[C;H0;D3;+0:10](-[c:11])=[C;H0;D2;+0:9]=[CH;D2;+0:8]-[C;D1;H3:7]>>I/[C;H0;D3;+0:1](-[C;D1;H3:2])=[C:3]\[C:4](-[#8:5])=[O;D1;H0:6].[C;D1;H3:7]-[CH2;D2;+0:8]-[C;H0;D2;+0:9]#[C;H0;D2;+0:10]-[c:11],1
[#7:11]-[C:10](=[O;D1;H0:12])-[c;H0;D3;+0:9]:[c:8]:[cH;D2;+0:7].[c:2]:[c;H0;D3;+0:1](:[c:3])-[c;H0;D3;+0:4]:[c:5]:[cH;D2;+0:6]>>Br-[c;H0;D3;+0:1](:[c:2]):[c:3].I-[c;H0;D3;+0:4]1:[c:5]:[cH;D2;+0:6]:[cH;D2;+0:7]:[c:8]:[c;H0;D3;+0:9]:1-[C:10](-[#7:11])=[O;D1;H0:12],1
[CH3;D1;+0:8].[CH;D3;+0:7]-[c:6]:[c;H0;D3;+0:4](:[c:5])-[c;H0;D3;+0:1](:[c:2]):[c:3].[cH;D2;+0:9]>>Br-[c;H0;D3;+0:1](:[c:2]):[c:3].I-[c;H0;D3;+0:4](:[c:5]):[c:6]-[CH;D3;+0:7](-[CH3;D1;+0:8])-[CH3;D1;+0:9],1
[c:2]:[c;H0;D3;+0:1](:[c:3])-[c;H0;D3;+0:4](:[c:5]):[c:6]>>Cl-[Zn]-[c;H0;D3;+0:1](:[c:2]):[c:3].Cl-[Zn]-[c;H0;D3;+0:4](:[c:5]):[c:6],1
[#16;a:2]:[c;H0;D3;+0:1](:[c:3])-[c;H0;D3;+0:8]1:[#16;a:4]:[c:5]:[#7;a:6]:[c:7]:1>>Br-[c;H0;D3;+0:1](:[#16;a:2]):[c:3].[#16;a:4]1:[c:5]:[#7;a:6]:[c:7]:[cH;D2;+0:8]:1,1
[#7;a:2]:[c;H0;D3;+0:1](:[c:3])-[c;H0;D3;+0:8]1:[#16;a:4]:[c:5]:[#7;a:6]:[c:7]:1>>Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3].[#16;a:4]1:[c:5]:[#7;a:6]:[c:7]:[cH;D2;+0:8]:1,1
[#8:11]-[C:10](=[O;D1;H0:12])-[c;H0;D3;+0:9]:[c:8]:[cH;D2;+0:7].[C;H0;D3;+0:6]-[c;H0;D3;+0:5]:[c;H0;D3;+0:4]-[c;H0;D3;+0:1](:[c:2]):[c:3]>>Br-[c;H0;D3;+0:1](:[c:2]):[c:3].I-[c;H0;D3;+0:4]1:[cH;D2;+0:5]:[cH;D2;+0:6]:[cH;D2;+0:7]:[c:8]:[c;H0;D3;+0:9]:1-[C:10](-[#8:11])=[O;D1;H0:12],1
[#16;a:6]1:[c:7]:[#7;a:8]:[c:9]:[c;H0;D3;+0:10]:1-[c;H0;D3;+0:1]1:[c:2]:[#7;a:3]:[#7;a:4]:[c:5]:1>>I-[c;H0;D3;+0:1]1:[c:2]:[#7;a:3]:[#7;a:4]:[c:5]:1.[#16;a:6]1:[c:7]:[#7;a:8]:[c:9]:[cH;D2;+0:10]:1,1
[#7;a:2]:[c;H0;D3;+0:1](:[#7;a:3])-[C;H0;D4;+0:4](-[F;D1;H0:5])(-[F;D1;H0:6])-[F;D1;H0:7]>>Br-[c;H0;D3;+0:1](:[#7;a:2]):[#7;a:3].I-[C;H0;D4;+0:4](-[F;D1;H0:5])(-[F;D1;H0:6])-[F;D1;H0:7],1
[#7;a:4]:[c;H0;D3;+0:3](-[CH2;D2;+0:1]-[C:2]):[c:5]-[C:6](-[#8:7])=[O;D1;H0:8]>>Br-[Zn]-[CH2;D2;+0:1]-[C:2].Cl-[c;H0;D3;+0:3](:[#7;a:4]):[c:5]-[C:6](-[#8:7])=[O;D1;H0:8],1
[#7;a:9]:[c:8]:[#7;a:7]:[c;H0;D3;+0:5](:[#7;a:6])-[CH2;D2;+0:1]-[C:2](-[#8:3])=[O;D1;H0:4]>>Br-[CH2;D2;+0:1]-[C:2](-[#8:3])=[O;D1;H0:4].Br-[c;H0;D3;+0:5](:[#7;a:6]):[#7;a:7]:[c:8]:[#7;a:9],1
[CH2;D1;+0:7]=[CH;D2;+0:5]-[c;H0;D3;+0:8].[cH;D2;+0:1].[C:3]-[C@H;D3;+0:2](-[CH3;D1;+0:6])-[c:4]>>O=[C;H0;D3;+0:1](-O-[C@H;D3;+0:2](-[C:3])-[c:4])-[CH2;D2;+0:5]-S-[CH3;D1;+0:6].[CH3;D1;+0:7]-[Zn]-[CH3;D1;+0:8],1
[#7;a:6]:[c;H0;D3;+0:5](:[c:7])-[C;H0;D4;+0:1](-[C;D1;H3:2])(-[C;D1;H3:3])-[C;D1;H3:4]>>Br-[Zn]-[C;H0;D4;+0:1](-[C;D1;H3:2])(-[C;D1;H3:3])-[C;D1;H3:4].I-[c;H0;D3;+0:5](:[#7;a:6]):[c:7],1
[#8:10]-[C:9](=[O;D1;H0:11])/[C:8]=[C;H0;D3;+0:6](/[C:7])-[c;H0;D3;+0:1]1:[c:2]:[#8;a:3]:[c:4]:[c:5]:1>>Br-[c;H0;D3;+0:1]1:[c:2]:[#8;a:3]:[c:4]:[c:5]:1.F-C(-F)(-F)-S(=O)(=O)-O/[C;H0;D3;+0:6](-[C:7])=[C:8]\[C:9](-[#8:10])=[O;D1;H0:11],1
[#8:10]-[C:9](=[O;D1;H0:11])/[C:8]=[C;H0;D3;+0:6](\[C:7])-[c;H0;D3;+0:1]1:[c:2]:[#7;a:3]:[c:4]:[c:5]:1>>Br-[c;H0;D3;+0:1]1:[c:2]:[#7;a:3]:[c:4]:[c:5]:1.C-c1:c:c:c(-S(=O)(=O)-O/[C;H0;D3;+0:6](-[C:7])=[C:8]/[C:9](-[#8:10])=[O;D1;H0:11]):c:c:1,1
[#8:6]-[C:5]-[C;H0;D3;+0:1](=[C:2]-[C:3]=[C:4])-[CH2;D2;+0:7]-[C:8]>>I-[C;H0;D3;+0:1](=[C:2]-[C:3]=[C:4])-[C:5]-[#8:6].I-[Zn]-[CH2;D2;+0:7]-[C:8],1
[#16;a:2]:[c;H0;D3;+0:1](:[c:3])-[c;H0;D3;+0:4](:[#7;a:5]):[c:6]:[#7;a:7]>>Br-[Zn]-[c;H0;D3;+0:1](:[#16;a:2]):[c:3].Cl-[c;H0;D3;+0:4](:[#7;a:5]):[c:6]:[#7;a:7],1
[C;H0;D4;+0:1]-[c:2]:[c:3]:[c;H0;D3;+0:4](:[c:5])-[c;H0;D3;+0:6](:[c:7]):[c:8]>>C-[C;H0;D4;+0:1](-C)(-C)-[c:2]:[c:3]:[cH;D2;+0:4]:[c:5].I-[c;H0;D3;+0:6](:[c:7]):[c:8],1
[#7;a:5]:[c;H0;D3;+0:4](:[c:6]:[#7;a:7])-[c;H0;D3;+0:1](:[#8;a:2]):[c:3]>>Br-[Zn]-[c;H0;D3;+0:1](:[#8;a:2]):[c:3].Cl-[c;H0;D3;+0:4](:[#7;a:5]):[c:6]:[#7;a:7],1
[#16:5]-[NH;D2;+0:6]-[C:7]-[C;H0;D4;+0:8](-[C;D1;H3:9])(-[c:10])-[CH2;D2;+0:1]-[C:2].[C;H0;D4;+0:3]-[c:4]>>Br-[Zn]-[CH2;D2;+0:1]-[C:2].O=[C;H0;D3;+0:3](-[c:4])-N1-C-C-O-C-C-1.[#16:5]-[N;H0;D3;+0:6]1-[C:7]-[C;H0;D4;+0:8]-1(-[C;D1;H3:9])-[c:10],1
[#16:3]-[NH;D2;+0:4]-[C:5]-[C;H0;D4;+0:6](-[C;D1;H3:7])(-[CH2;D2;+0:1]-[C:2])-[c:8]:[c:9]:[#7;a:10]>>Br-[Zn]-[CH2;D2;+0:1]-[C:2].[#16:3]-[N;H0;D3;+0:4]1-[C:5]-[C;H0;D4;+0:6]-1(-[C;D1;H3:7])-[c:8]:[c:9]:[#7;a:10],1
[#16:12]-[NH;D2;+0:11]-[C:10]-[C;H0;D4;+0:8](-[C;D1;H3:9])(-[CH2;D2;+0:1]-[C:2])-[c:7](:[cH;D2;+0:13]):[c:6]:[cH;D2;+0:5]:[cH;D2;+0:3].[cH;D2;+0:4]>>Br-[Zn]-[CH2;D2;+0:1]-[C:2].F-[C;H0;D4;+0:3](-F)(-F)-[c;H0;D3;+0:4]1:[cH;D2;+0:5]:[c:6]:[c:7](-[C;H0;D4;+0:8]2(-[C;D1;H3:9])-[C:10]-[N;H0;D3;+0:11]-2-[#16:12]):[cH;D2;+0:13]:n:1,1
[#16;a:6]:[c:5]-[c;H0;D3;+0:4]:[cH;D2;+0:3]:[cH;D2;+0:17].[c;H0;D3;+0:8].[cH;D2;+0:24]:[cH;D2;+0:2]:[cH;D2;+0:1]:[s;H0;D2;+0:7].[c:26]:[cH;D2;+0:25]:[cH;D2;+0:18]:[c;H0;D3;+0:23]1:[c:27]-[C:28]-[c;H0;D3;+0:9]:[c:10](:[c;H0;D3;+0:11]:[c:12]2:[c:13]:[c;H0;D3;+0:14]:[c;H0;D3;+0:19](:[cH;D2;+0:15]:[cH;D2;+0:16]):[c:20]:[c;H0;D3;+0:21]:2)-[C:22]-1>>Cl-[Zn]-[c;H0;D3;+0:1]1:[cH;D2;+0:2]:[cH;D2;+0:3]:[c;H0;D3;+0:4](-[c:5]:[#16;a:6]):[s;H0;D2;+0:7]:1.I-[c;H0;D3;+0:8]1:[c;H0;D3;+0:9]2:[c:10](:[c;H0;D3;+0:11](-I):[c:12]3:[c:13]:[c;H0;D3;+0:14]4:[cH;D2;+0:15]:[cH;D2;+0:16]:[cH;D2;+0:17]:[cH;D2;+0:18]:[c;H0;D3;+0:19]:4:[c:20]:[c;H0;D3;+0:21]:3:1)-[C:22]-[c;H0;D3;+0:23](:[cH;D2;+0:24]:[cH;D2;+0:25]:[c:26]):[c:27]-[C:28]-2,1
[#16:8]-[NH;D2;+0:9]-[C:10]-[C;H0;D4;+0:11](-[C;D1;H3:12])(-[c:13])-[CH2;D2;+0:1]-[CH;D3;+0:2]1-[CH2;D2;+0:3]-[CH2;D2;+0:4]-[CH2;D2;+0:5]-[CH2;D2;+0:6]-[CH2;D2;+0:7]-1>>Br-[Zn]-[CH2;D2;+0:1]-[c;H0;D3;+0:2]1:[cH;D2;+0:3]:[cH;D2;+0:4]:[cH;D2;+0:5]:[cH;D2;+0:6]:[cH;D2;+0:7]:1.[#16:8]-[N;H0;D3;+0:9]1-[C:10]-[C;H0;D4;+0:11]-1(-[C;D1;H3:12])-[c:13],1
[#7;a:10]:[c:9](:[#7;a:11]):[c:8]:[c;H0;D3;+0:6](:[#7;a:7])-[c;H0;D3;+0:1]1:[c:2]:[#16;a:3]:[c:4]:[c:5]:1>>Br-[Zn]-[c;H0;D3;+0:1]1:[c:2]:[#16;a:3]:[c:4]:[c:5]:1.C-S-[c;H0;D3;+0:6](:[#7;a:7]):[c:8]:[c:9](:[#7;a:10]):[#7;a:11],1
[#7;a:9]:[#7;a:8]:[c;H0;D3;+0:6](:[#7;a:7])-[CH2;D2;+0:1]-[C:2]-[C:3](-[#8:4])=[O;D1;H0:5]>>I-[CH2;D2;+0:1]-[C:2]-[C:3](-[#8:4])=[O;D1;H0:5].I-[c;H0;D3;+0:6](:[#7;a:7]):[#7;a:8]:[#7;a:9],1
[#16;a:4]:[c:5]:[#7;a:6]:[c;H0;D3;+0:7](:[#7;a:8])-[c;H0;D3;+0:1](:[c:2]):[c:3]>>I-[c;H0;D3;+0:1](:[c:2]):[c:3].[#16;a:4]:[c:5]:[#7;a:6]:[cH;D2;+0:7]:[#7;a:8],1
[#8;a:5]:[c:4]-[C@H;D3;+0:2](-[C:3])-[CH3;D1;+0:7].[CH2;D1;+0:6]=[CH;D2;+0:1].[cH;D2;+0:8]:[cH;D2;+0:9]>>O=[C;H0;D3;+0:1](-O-[C@H;D3;+0:2](-[C:3])-[c:4]:[#8;a:5])-[CH2;D2;+0:6]-S-[CH3;D1;+0:7].[CH3;D1;+0:8]-[Zn]-[CH3;D1;+0:9],1
[C:4]/[C:3]=[C;H0;D3;+0:1](\[c:2])-[c;H0;D3;+0:5](:[c:6]):[c:7]>>C-[Zn]/[C;H0;D3;+0:1](-[c:2])=[C:3]\[C:4].I-[c;H0;D3;+0:5](:[c:6]):[c:7],1
[#16;a:6]:[c:5]:[c:4]-[C@H;D3;+0:2](-[C:3])-[CH3;D1;+0:8].[C:9]#[C:10]-[Si;H0;D4;+0:11]-[C;D1;H3:12].[CH2;D1;+0:7]=[CH;D2;+0:1]-[c;H0;D3;+0:15]:[cH;D2;+0:13]:[cH;D2;+0:16].[cH;D2;+0:14]>>O=[C;H0;D3;+0:1](-O-[C@H;D3;+0:2](-[C:3])-[c:4]:[c:5]:[#16;a:6])-[CH2;D2;+0:7]-S-[CH3;D1;+0:8].[C:9]#[C:10]-[Si;H0;D4;+0:11](-[C;D1;H3:12])(-[CH3;D1;+0:13])-[CH3;D1;+0:14].[CH3;D1;+0:15]-[Zn]-[CH3;D1;+0:16],1
[#7:2]-[C;H0;D3;+0:1](=[O;D1;H0:3])/[C;H0;D3;+0:4](-[c:5])=[C:6]/[C:7]>>Br-[C;H0;D3;+0:1](-[#7:2])=[O;D1;H0:3].I-[Zn]/[C;H0;D3;+0:4](-[c:5])=[C:6]\[C:7],1
[C;D1;H3:4]-[C@H;D3;+0:3]-[CH;D3;+0:5]-[CH2;D2;+0:17]-[CH2;D2;+0:14].[CH2;D2;+0:15].[cH;D2;+0:25].[C;H0;D4;+0:12]-[#8:11]-[C:9](=[O;D1;H0:10])-[#7:8](-[CH2;D2;+0:16])-[C:7]-[CH2;D2;+0:6]-[CH;D3;+0:21]-[C@@H;D3;+0:1]-[c;H0;D3;+0:2](:[#16;a:18]:[c;H0;D3;+0:19]:[c:20]):[c;H0;D3;+0:13]-[CH3;D1;+0:24].[c:23]:[cH;D2;+0:22]>>Br-[c;H0;D3;+0:1]1:[c;H0;D3;+0:2](-[C@@H;D3;+0:3](-[C;D1;H3:4])-[CH;D3;+0:5]2-[CH2;D2;+0:6]-[C:7]-[#7:8](-[C:9](=[O;D1;H0:10])-[#8:11]-[C;H0;D4;+0:12](-[CH3;D1;+0:13])(-[CH3;D1;+0:14])-[CH3;D1;+0:15])-[CH2;D2;+0:16]-[CH2;D2;+0:17]-2):[#16;a:18]:[c;H0;D3;+0:19](:[c:20]):[c;H0;D3;+0:21]:1:[cH;D2;+0:22]:[c:23].[CH3;D1;+0:24]-[Zn]-[CH3;D1;+0:25],1
[C;D1;H3:5]-[C:4](=[O;D1;H0:6])-[c:3]:[c;H0;D3;+0:1](:[c:2])-[c;H0;D3;+0:7](:[c:8]):[c:9]>>Br-[c;H0;D3;+0:1](:[c:2]):[c:3]-[C:4](-[C;D1;H3:5])=[O;D1;H0:6].Cl-[Zn]-[c;H0;D3;+0:7](:[c:8]):[c:9],1
[#7;a:5]:[c;H0;D3;+0:4](:[c:6])-[CH;D3;+0:1](-[C:2])-[C;D1;H3:3]>>Br-[Zn]-[CH;D3;+0:1](-[C:2])-[C;D1;H3:3].I-[c;H0;D3;+0:4](:[#7;a:5]):[c:6],1
[C:2]-[C;H0;D4;+0:1](-[C:3])(-[C:4])-[c;H0;D3;+0:5]1:[c:6]:[c:7]:[#7;a:8]:[c:9]:[c:10]:1>>Br-[Zn]-[C;H0;D4;+0:1](-[C:2])(-[C:3])-[C:4].I-[c;H0;D3;+0:5]1:[c:6]:[c:7]:[#7;a:8]:[c:9]:[c:10]:1,1
[#7;a:9]:[c:8]:[c;H0;D3;+0:6](:[c:7])-[C;H0;D3;+0:1](-[C:2])=[C:3]-[C:4]=[O;D1;H0:5]>>Br-[Zn]-[C;H0;D3;+0:1](-[C:2])=[C:3]-[C:4]=[O;D1;H0:5].Br-[c;H0;D3;+0:6](:[c:7]):[c:8]:[#7;a:9],1
[C:2]-[C@@;H0;D4;+0:1](-[F;D1;H0:3])(-[C:4]=[O;D1;H0:5])-[c;H0;D3;+0:6](:[c:7]):[c:8]>>Cl-[C;H0;D4;+0:1](-[C:2])(-[F;D1;H0:3])-[C:4]=[O;D1;H0:5].Cl-[Zn]-[c;H0;D3;+0:6](:[c:7]):[c:8],1
[#7:2]=[C;H0;D3;+0:1](-[#8:3])-[C;H0;D3;+0:4](-[C:5])=[C:6]-[C:7]=[O;D1;H0:8]>>Cl-[Zn]-[C;H0;D3;+0:1](=[#7:2])-[#8:3].I-[C;H0;D3;+0:4](-[C:5])=[C:6]-[C:7]=[O;D1;H0:8],1
[#8:7]-[C:6](=[O;D1;H0:8])-[c:5]1:[#8;a:4]:[c:3]:[c:2]:[c;H0;D3;+0:1]:1-[C;H0;D3;+0:9](=[O;D1;H0:10])-[c:11]:[#8;a:12]>>C-C(-C)(-C)-C(=O)-O-[Zn]-[c;H0;D3;+0:1]1:[c:2]:[c:3]:[#8;a:4]:[c:5]:1-[C:6](-[#8:7])=[O;D1;H0:8].Cl-[C;H0;D3;+0:9](=[O;D1;H0:10])-[c:11]:[#8;a:12],1
[#7;a:2]:[c;H0;D3;+0:1](:[#7;a:3])-[C;H0;D3;+0:4](=[O;D1;H0:5])-[c:6]>>C-C(-C)(-C)-C(=O)-O-[Zn]-[c;H0;D3;+0:1](:[#7;a:2]):[#7;a:3].Cl-[C;H0;D3;+0:4](=[O;D1;H0:5])-[c:6],1
[#7;a:2]:[c;H0;D3;+0:1](:[c:3])-[C;H0;D3;+0:4](=[O;D1;H0:5])-[c:6]>>C-C(-C)(-C)-C(=O)-O-[Zn]-[c;H0;D3;+0:1](:[#7;a:2]):[c:3].Cl-[C;H0;D3;+0:4](=[O;D1;H0:5])-[c:6],1
[#8:5]-[C:4](=[O;D1;H0:6])-[c:3]:[c;H0;D3;+0:1](:[c:2])-[C;H0;D3;+0:7](-[C:8])=[O;D1;H0:9]>>C-C(-C)(-C)-C(=O)-O-[Zn]-[c;H0;D3;+0:1](:[c:2]):[c:3]-[C:4](-[#8:5])=[O;D1;H0:6].Cl-[C;H0;D3;+0:7](-[C:8])=[O;D1;H0:9],1
[C:4]=[C;H0;D3;+0:3](\[Cl;D1;H0:5])-[CH2;D2;+0:1]-[C;D1;H3:2]>>C-C-[Zn]-[CH2;D2;+0:1]-[C;D1;H3:2].Cl-[C;H0;D3;+0:3](=[C:4])-[Cl;D1;H0:5],1
[#7;a:4]:[c:3]:[c;H0;D3;+0:1](:[c:2])-[CH;D3;+0:5](-[C:6])-[C:7]>>Br-[c;H0;D3;+0:1](:[c:2]):[c:3]:[#7;a:4].I-[CH;D3;+0:5](-[C:6])-[C:7],1
[#7;a:6]:[c:5]:[c;H0;D3;+0:3](:[#7;a:4])-[CH2;D2;+0:1]-[C:2]>>Br-[Zn]-[CH2;D2;+0:1]-[C:2].I-[c;H0;D3;+0:3](:[#7;a:4]):[c:5]:[#7;a:6],1
[C:4]=[C:3]-[C:2]-[C;H0;D3;+0:1](=[C:5]-[C:6]=[O;D1;H0:7])-[c;H0;D3;+0:8](:[c:9]):[c:10]>>Br-[C;H0;D3;+0:1](-[C:2]-[C:3]=[C:4])=[C:5]-[C:6]=[O;D1;H0:7].Cl-[Zn]-[c;H0;D3;+0:8](:[c:9]):[c:10],1
[O;D1;H0:7]=[C;H0;D3;+0:6](-[c:8])-[c;H0;D3;+0:1]1:[#7;a:2]:[c:3]:[#7;a:4]:[c:5]:1>>C-O-c1:c(-C):c:c(-S(=O)-[c;H0;D3;+0:1]2:[#7;a:2]:[c:3]:[#7;a:4]:[c:5]:2):c:c:1-C.Cl-[C;H0;D3;+0:6](=[O;D1;H0:7])-[c:8],1
[C:2]-[C;H0;D4;+0:1](-[C;D1;H3:3])(-[C;D1;H3:4])-[c;H0;D3;+0:5]1:[c:6]:[c:7]:[#7;a:8]:[c:9]:[c:10]:1>>Br-[Zn]-[C;H0;D4;+0:1](-[C:2])(-[C;D1;H3:3])-[C;D1;H3:4].I-[c;H0;D3;+0:5]1:[c:6]:[c:7]:[#7;a:8]:[c:9]:[c:10]:1,1
[#7;a:4]:[c;H0;D3;+0:3](:[c:5])-[CH2;D2;+0:1]-[C:2]>>I-[Zn]-[CH2;D2;+0:1]-[C:2].I-[c;H0;D3;+0:3](:[#7;a:4]):[c:5],1
[C:2]-[CH;D3;+0:1](-[C;D1;H3:3])-[c;H0;D3;+0:4]1:[c:5]:[c:6]:[#7;a:7]:[c:8]:[c:9]:1>>Br-[Zn]-[CH;D3;+0:1](-[C:2])-[C;D1;H3:3].I-[c;H0;D3;+0:4]1:[c:5]:[c:6]:[#7;a:7]:[c:8]:[c:9]:1,1
[#16;a:5]:[c;H0;D3;+0:6](:[c:7])-[c;H0;D3;+0:1](:[c:2]):[c:3]:[#7;a:4]>>I-[c;H0;D3;+0:1](:[c:2]):[c:3]:[#7;a:4].[#16;a:5]:[cH;D2;+0:6]:[c:7],1
[#8:18]-[c;H0;D3;+0:17](:[cH;D2;+0:19]):[cH;D2;+0:1].[C;H0;D2;+0:9]#[N;D1;H0:10].[CH3;D1;+0:7]-[O;H0;D2;+0:6]-[c;H0;D3;+0:5]1:[cH;D2;+0:16]:[c:15]:[c;H0;D3;+0:14]:[cH;D2;+0:20]:[cH;D2;+0:8]:1.[N;D1;H0:13]#[C:12]-[c;H0;D3;+0:11]:[c;H0;D3;+0:2]:[c:3]:[cH;D2;+0:4]>>F-[C;H0;D4;+0:1](-F)(-F)-S(=O)(=O)-O-[c;H0;D3;+0:2]1:[c:3]:[cH;D2;+0:4]:[c;H0;D3;+0:5](-[O;H0;D2;+0:6]-S(=O)(=O)-[C;H0;D4;+0:7](-F)(-F)-F):[c;H0;D3;+0:8](-[C;H0;D2;+0:9]#[N;D1;H0:10]):[c;H0;D3;+0:11]:1-[C:12]#[N;D1;H0:13].I-[Zn]-[c;H0;D3;+0:14]1:[c:15]:[cH;D2;+0:16]:[c;H0;D3;+0:17](-[#8:18]):[cH;D2;+0:19]:[cH;D2;+0:20]:1,1
[#7:7]-[C:6]=[C;H0;D3;+0:4](-[c:5])-[c;H0;D3;+0:1](:[c:2]):[c:3]>>Cl-[Zn]-[c;H0;D3;+0:1](:[c:2]):[c:3].I-[C;H0;D3;+0:4](-[c:5])=[C:6]-[#7:7],1
[C;H0;D3;+0:10]-[C@;H0;D4;+0:8](-[C@@;H0;D4;+0:18])(-[O;H0;D2;+0:7])-[OH;D1;+0:9].[C;H0;D3;+0:1]-[CH3;D1;+0:17].[C:15]-[C;H0;D3;+0:14]-[C@;H0;D4;+0:5](-[O;D1;H1:6])-[C:4](-[CH2;D2;+0:16])-[C:3]-[CH;D2;+0:2].[C:12]-[C@@H;D3;+0:11]-[C;D1;H3:13]>>N-N=[C;H0;D3;+0:1]1-[CH2;D2;+0:2]-[C:3]-[C:4](-[C@;H0;D4;+0:5]2(-[O;D1;H1:6])-[O;H0;D2;+0:7]-[C;H0;D3;+0:8](=[O;H0;D1;+0:9])-[C;H0;D3;+0:10](-[C@H;D3;+0:11](-[C:12])-[C;D1;H3:13])=[C;H0;D3;+0:14]-2-[C:15])-[CH2;D2;+0:16]-1.[CH3;D1;+0:17]-[Zn]-[CH3;D1;+0:18],1
[#7;a:2]:[c;H0;D3;+0:1](:[c:3]-[C:4](-[#8:5])=[O;D1;H0:6])-[c;H0;D3;+0:7](:[c:8]):[c:9]>>Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]-[C:4](-[#8:5])=[O;D1;H0:6].Br-[c;H0;D3;+0:7](:[c:8]):[c:9],1
[C:2]-[C;H0;D3;+0:1](=[C:3]-[C:4]=[O;D1;H0:5])-[c;H0;D3;+0:6](:[c:7]):[c:8]>>Br-[Zn]-[C;H0;D3;+0:1](-[C:2])=[C:3]-[C:4]=[O;D1;H0:5].I-[c;H0;D3;+0:6](:[c:7]):[c:8],1
[C;D1;H3:2]-[C;H0;D4;+0:1](-[C;D1;H3:3])(-[C;D1;H3:4])-[c;H0;D3;+0:5]1:[c:6]:[c:7]:[#7;a:8]:[c:9]:[c:10]:1>>Br-[Zn]-[C;H0;D4;+0:1](-[C;D1;H3:2])(-[C;D1;H3:3])-[C;D1;H3:4].I-[c;H0;D3;+0:5]1:[c:6]:[c:7]:[#7;a:8]:[c:9]:[c:10]:1,1
[#16;a:1]:[c:2]-[CH;D2;+0:3]=[C;H0;D3;+0:10]-[C:11]-[C:12]-[N;H0;D3;+0:13]-[C;H0;D3;+0:5]-[O;H0;D2;+0:4].[CH3;D1;+0:18].[C;H0;D4;+0:17]-[#8:16]-[C;H0;D3;+0:14]=[O;D1;H0:15].[CH2;D2;+0:9].[CH2;D2;+0:19].[c;H0;D3;+0:7]:[s;H0;D2;+0:8].[CH2;D2;+0:20].[CH2;D2;+0:21]-[CH2;D2;+0:22]-[CH;D3;+0:24].[CH3;D1;+0:23].[O;H0;D1;+0:6]>>[#16;a:1]:[c:2]-[C@H;D3;+0:3](-[O;H0;D2;+0:4]-[C;H0;D3;+0:5](=[O;H0;D1;+0:6])-[CH2;D2;+0:7]-[S;H0;D2;+0:8]-[CH3;D1;+0:9])-[CH;D3;+0:10]1-[C:11]-[C:12]-[N;H0;D3;+0:13](-[C;H0;D3;+0:14](=[O;D1;H0:15])-[#8:16]-[C;H0;D4;+0:17](-[CH3;D1;+0:18])(-[CH3;D1;+0:19])-[CH3;D1;+0:20])-[CH2;D2;+0:21]-[CH2;D2;+0:22]-1.[CH3;D1;+0:23]-[Zn]-[CH3;D1;+0:24],1
[#7;a:2]:[c;H0;D3;+0:1](:[#7;a:3])-[c;H0;D3;+0:4](:[c:5]):[c:6]:[c:7]:[#7;a:8]>>Br-[c;H0;D3;+0:1](:[#7;a:2]):[#7;a:3].Cl-[Zn]-[c;H0;D3;+0:4](:[c:5]):[c:6]:[c:7]:[#7;a:8],1
[#8:6]/[C:5]=[C;H0;D3;+0:4](/[C:7](-[#8:8])=[O;D1;H0:9])-[CH;D3;+0:1](-[C:2])-[C:3]>>I-[Zn]-[CH;D3;+0:1](-[C:2])-[C:3].I/[C;H0;D3;+0:4](=[C:5]\[#8:6])-[C:7](-[#8:8])=[O;D1;H0:9],1
[c;H0;D3;+0:4].[c:2]:[c;H0;D3;+0:1](:[c:3])-[c;H0;D3;+0:6](:[cH;D2;+0:5]):[#7;a:7]:[c:8]:[n;H0;D2;+0:9]>>Cl-[Zn]-[c;H0;D3;+0:1](:[c:2]):[c:3].Cl-[c;H0;D3;+0:4]1:[cH;D2;+0:5]:[c;H0;D3;+0:6](-Cl):[#7;a:7]:[c:8]:[n;H0;D2;+0:9]:1,1
