template,count
[C:5]-[CH;D3;+0:6](-[OH;D1;+0:7])-[C;H0;D4;+0:1](-[Cl;D1;H0:2])(-[Cl;D1;H0:3])-[Cl;D1;H0:4]>>O-C(=O)-[C;H0;D4;+0:1](-[Cl;D1;H0:2])(-[Cl;D1;H0:3])-[Cl;D1;H0:4].[C:5]-[CH;D2;+0:6]=[O;H0;D1;+0:7],6
[#8:8]-[C:7](=[O;D1;H0:9])-[CH;D3;+0:1](-[C:2])-[#7:3]-[C:4](-[C;D1;H3:5])=[O;D1;H0:6]>>C-C-O-C(=O)-[C;H0;D4;+0:1](-[C:2])(-[#7:3]-[C:4](-[C;D1;H3:5])=[O;D1;H0:6])-[C:7](-[#8:8])=[O;D1;H0:9],5
[#8:3]-[C:2](-[C;D1;H3:4])=[CH2;D1;+0:1]>>O-C(=O)/[CH;D2;+0:1]=[C:2](/[#8:3])-[C;D1;H3:4],5
[C:2]-[CH2;D2;+0:1]-[C:3]#[N;D1;H0:4]>>C-C-O-C(=O)-[CH;D3;+0:1](-[C:2])-[C:3]#[N;D1;H0:4],5
[C:2]-[CH;D3;+0:1](-[C:3](=[O;D1;H0:4])-[#8:5]-[CH3;D1;+0:6])-[C;H0;D3;+0:7](=[O;D1;H0:8])-[O;H0;D2;+0:10]-[C;D1;H3:9]>>C-C-O-C(=O)-[C;H0;D4;+0:1](-[C:2])(-[C:3](=[O;D1;H0:4])-[#8:5]-[CH2;D2;+0:6]-C)-[C;H0;D3;+0:7](=[O;D1;H0:8])-O-C-C.[C;D1;H3:9]-[O-;H0;D1:10],5
[#7;a:4]:[c:3]:[cH;D2;+0:1]:[c:2]>>C-O-C(=O)-[c;H0;D3;+0:1](:[c:2]):[c:3]:[#7;a:4],5
[C:2]-[CH;D3;+0:1](-[C;D1;H3:3])-[C:4](=[O;D1;H0:5])-[OH;D1;+0:6]>>C-C-O-C(=O)-[C;H0;D4;+0:1](-[C:2])(-[C;D1;H3:3])-[C:4](=[O;D1;H0:5])-[O;H0;D2;+0:6]-C-C,5
[#8:6]-[C:5](=[O;D1;H0:7])-[CH2;D2;+0:1]-[C:2]-[C:3]=[C:4]>>C-O-C(=O)-[CH;D3;+0:1](-[C:2]-[C:3]=[C:4])-[C:5](-[#8:6])=[O;D1;H0:7],5
[#8:4]-[C:3](=[O;D1;H0:5])-[C:2]-[NH2;D1;+0:1]>>C-C(-C)(-C)-O-C(=O)-[NH;D2;+0:1]-[C:2]-[C:3](-[#8:4])=[O;D1;H0:5],5
[O;D1;H0:7]=[C;H0;D3;+0:6]-[CH2;D2;+0:1]-[C:2]-[CH2;D2;+0:3]-[C;H0;D3;+0:4]-[OH;D1;+0:5]>>N#C-[CH;D3;+0:1]1-[C:2]-[CH;D3;+0:3](-C#N)-[C;H0;D3;+0:4](=[O;H0;D1;+0:5])-N-[C;H0;D3;+0:6]-1=[O;D1;H0:7],5
[C:2]-[CH2;D2;+0:1]-[C:3](=[O;D1;H0:4])-[C:5]=[C:6]>>C-C-O-C(=O)-[CH;D3;+0:1](-[C:2])-[C:3](=[O;D1;H0:4])-[C:5]=[C:6],5
[CH;D1;+0:1]#[C:2]-[C:3](=[O;D1;H0:4])-[O;D1;H1:5]>>O-C(=O)-[C;H0;D2;+0:1]#[C:2]-[C:3](=[O;D1;H0:4])-[O;D1;H1:5],5
[CH3;D1;+0:1]-[c:2]>>O=C(-[O-])-[CH2;D2;+0:1]-[c:2],5
[C:2]-[CH;D3;+0:1](-[N;D1;H2:3])-[C:4](=[O;D1;H0:5])-[O;D1;H1:6]>>O-C(=O)-[C;H0;D4;+0:1](-[C:2])(-[N;D1;H2:3])-[C:4](=[O;D1;H0:5])-[O;D1;H1:6],5
[Cl;D1;H0:2]-[CH2;D2;+0:1]-[C:3]=[O;D1;H0:4]>>C-O-C(=O)-[CH;D3;+0:1](-[Cl;D1;H0:2])-[C:3]=[O;D1;H0:4],5
[C:2]=[CH;D2;+0:1]-[c:3]>>O-C(=O)-[C;H0;D3;+0:1](=[C:2])-[c:3],5
[CH3;D1;+0:1]-[c:2]>>C-C-O-C(=O)-[CH;D3;+0:1](-[c:2])-C(=O)-O-C-C,5
[C:3]-[CH;D2;+0:2]=[CH2;D1;+0:1]>>O-C(=O)-[CH2;D2;+0:1]-[CH2;D2;+0:2]-[C:3],5
[C:2]-[CH;D3;+0:1](-[C:3]-[C:4]=[C;D1;H2:5])-[C:6](=[O;D1;H0:7])-[O;D1;H1:8]>>O-C(=O)-[C;H0;D4;+0:1](-[C:2])(-[C:3]-[C:4]=[C;D1;H2:5])-[C:6](=[O;D1;H0:7])-[O;D1;H1:8],5
[C:2]-[CH;D3;+0:1](-[NH2;D1;+0:3])-[C:4](=[O;D1;H0:5])-[OH;D1;+0:6]>>C-C-O-C(=O)-[C;H0;D4;+0:1](-[C:2])(-[NH;D2;+0:3]-C(-C)=O)-[C:4](=[O;D1;H0:5])-[O;H0;D2;+0:6]-C-C,4
[O;D1;H0:2]=[CH;D2;+0:1]-[CH;D3;+0:3](-[c:4])-[c:5]>>C-C-O-[C;H0;D3;+0:1](=[O;D1;H0:2])-C-Cl.O=[C;H0;D3;+0:3](-[c:4])-[c:5],4
[C:5]=[C:4]-[C:3]-[CH;D3;+0:1](-[C:2])-[C:6](=[O;D1;H0:7])-[OH;D1;+0:8]>>C-C-O-C(=O)-[C;H0;D4;+0:1](-[C:2])(-[C:3]-[C:4]=[C:5])-[C:6](=[O;D1;H0:7])-[O;H0;D2;+0:8]-C-C,4
[C:8]-[C;H0;D4;+0:9]1(-[OH;D1;+0:10])-[N;H0;D3;+0:1](-[C;D1;H3:2])-[C:3](=[O;D1;H0:4])-[c:5]:[c;H0;D3;+0:6]-1:[c:7]>>O=C1-[N;H0;D3;+0:1](-[C;D1;H3:2])-[C:3](=[O;D1;H0:4])-[c:5]:[c;H0;D3;+0:6]-1:[c:7].[C:8]-[C;H0;D3;+0:9](-[O-])=[O;H0;D1;+0:10],4
[C:2]-[NH2;D1;+0:1]>>C-O-C(=O)-[NH;D2;+0:1]-[C:2],4
[CH3;D1;+0:1]-[C;H0;D3;+0:2](=[O;D1;H0:3])-[c:4]>>C-C-[Mg]-[CH;D3;+0:1](-C(-O)=O)-C(-O)=O.Cl-[C;H0;D3;+0:2](=[O;D1;H0:3])-[c:4],4
[C;D1;H3:2]-[C@H;D3;+0:1](-[c:3])-[C:4](=[O;D1;H0:5])-[O;H0;D2;+0:6]-[CH3;D1;+0:7]>>O-C(=O)-[C;H0;D4;+0:1](-[C;D1;H3:2])(-[c:3])-[C:4](=[O;D1;H0:5])-[OH;D1;+0:6].[CH2;D1;+0:7]=[N+]=[N-],4
[#7:1]-[C@@H;D3;+0:2](-[C:3])-[CH2;D2;+0:4]-[C:5]=[O;D1;H0:6].[#8:8]-[C;H0;D3;+0:7]=[O;D1;H0:9]>>[#7:1]-[CH;D3;+0:2](-[C:3])-[CH;D3;+0:4](-[C:5]=[O;D1;H0:6])-[C;H0;D3;+0:7](-[#8:8])=[O;D1;H0:9],4
[O;D1;H0:3]=[C:2](-[O;D1;H1:4])/[CH;D2;+0:1]=[CH;D2;+0:5]/[c:6]>>O-C(=O)-[CH2;D2;+0:1]-[C:2](=[O;D1;H0:3])-[O;D1;H1:4].O=[CH;D2;+0:5]-[c:6],4
[C:2]-[CH;D3;+0:1](-[C:3]-[C:4]=[C:5])-[C;H0;D3;+0:6](=[O;D1;H0:7])-[NH;D2;+0:9]-[C:8]>>C-C1(-C)-O-C(=O)-[C;H0;D4;+0:1](-[C:2])(-[C:3]-[C:4]=[C:5])-[C;H0;D3;+0:6](=[O;D1;H0:7])-O-1.[C:8]-[NH2;D1;+0:9],4
[C:2]-[CH2;D2;+0:1]-[C;H0;D3;+0:3](=[O;D1;H0:4])-[c:5]>>C-C-O-C(=O)-[CH2;D2;+0:1]-[C:2].C-O-[C;H0;D3;+0:3](=[O;D1;H0:4])-[c:5],4
[NH2;D1;+0:3]-[C:2]=[NH;D1;+0:1]>>C-C(-C)(-C)-O-C(=O)-[N;H0;D2;+0:1]=[C:2]-[NH;D2;+0:3]-C(=O)-O-C(-C)(-C)-C,4
[#7;a:4]1:[c:5]:[c:6]:[cH;D2;+0:1]:[c:2]:[c:3]:1>>O-C(=O)-[c;H0;D3;+0:1]1:[c:2]:[c:3]:[#7;a:4]:[c:5]:[c:6]:1,4
[#16:2]-[CH2;D2;+0:1]-[C;H0;D3;+0:4](=[S;D1;H0:3])-[NH;D2;+0:5]-[c:6]>>C-C-O-C(=O)-[CH2;D2;+0:1]-[#16:2].[S;D1;H0:3]=[C;H0;D2;+0:4]=[N;H0;D2;+0:5]-[c:6],4
[C:2]-[C;H0;D3;+0:1](=[CH;D2;+0:3]-[CH2;D2;+0:4]-[C:5](=[O;D1;H0:6])-[O;D1;H1:7])-[C:8](=[O;D1;H0:9])-[O;D1;H1:10]>>O-C(=O)-[C;H0;D4;+0:1](-[C:2])(-[CH;D2;+0:3]=[CH;D2;+0:4]-[C:5](=[O;D1;H0:6])-[O;D1;H1:7])-[C:8](=[O;D1;H0:9])-[O;D1;H1:10],4
[#7;a:2]:[c;H0;D3;+0:1]:[c:3]>>O-C(=O)-[c;H0;D3;+0:1](:[#7;a:2]):[c:3],4
[#7:4]-[C:3](=[O;D1;H0:5])-[C:2]-[NH2;D1;+0:1].[C:13]-[NH2;D1;+0:12].[N;D1;H1:8]=[C:7]-[NH2;D1;+0:6].[N;D1;H1:11]=[C:10]-[NH2;D1;+0:9].[O;D1;H0:17]=[C:18]-[OH;D1;+0:19].[O;D1;H0:14]=[C:15]-[OH;D1;+0:16]>>C-C(-C)(-C)-O-C(=O)-[NH;D2;+0:1]-[C:2]-[C:3](-[#7:4])=[O;D1;H0:5].C-c1:c:c:c(-S(=O)(=O)-[NH;D2;+0:6]-[C:7]=[N;D1;H1:8]):c:c:1.C-c1:c:c:c(-S(=O)(=O)-[NH;D2;+0:9]-[C:10]=[N;D1;H1:11]):c:c:1.O=C(-O-C-c1:c:c:c:c:c:1)-[NH;D2;+0:12]-[C:13].[O;D1;H0:14]=[C:15]-[O;H0;D2;+0:16]-C-c1:c:c:c:c:c:1.[O;D1;H0:17]=[C:18]-[O;H0;D2;+0:19]-C1-C-C-C-C-C-1,4
[#7:3]-[C:2]-[CH2;D2;+0:1]-[C:4](=[O;D1;H0:5])-[OH;D1;+0:6]>>C-C-O-C(=O)-[CH;D3;+0:1](-[C:2]-[#7:3])-[C:4](=[O;D1;H0:5])-[O;H0;D2;+0:6]-C-C,4
[#7;a:4]:[c:3]:[c:2]-[CH2;D1;+0:1]>>O=C(-[O-])-[CH2;D2;+0:1]-[c:2]:[c:3]:[#7;a:4],4
[#8:11]-[C:10](=[O;D1;H0:12])-[NH;D2;+0:1]-[#7:2]-[C:3](=[O;D1;H0:4])-[#8:5]-[C:6](-[C;D1;H3:7])(-[C;D1;H3:8])-[C;D1;H3:9]>>C-C(-C)(-C)-O-C(=O)-[N;H0;D3;+0:1](-[#7:2]-[C:3](=[O;D1;H0:4])-[#8:5]-[C:6](-[C;D1;H3:7])(-[C;D1;H3:8])-[C;D1;H3:9])-[C:10](-[#8:11])=[O;D1;H0:12],4
[C:2]-[CH2;D2;+0:1]-[c:3]>>O-C(=O)-[CH;D3;+0:1](-[C:2])-[c:3],4
[#8:4]-[C:3](=[O;D1;H0:5])-[CH2;D2;+0:1]-[C:2]>>C-O-C(=O)-[CH;D3;+0:1](-[C:2])-[C:3](-[#8:4])=[O;D1;H0:5],4
