template,count
[#14:1]-[#8:4]-[#6:3]=[#6:2]>>Cl-[#14:1].[#6:2]-[#6:3]=[#8:4],41
[#6:1]-[#6:2]>>O-[#6:1].[#6:2],41
[#16:2]-[#6:1]>>O-[#6:1].[#16:2],40
[#7:1]>>O=C(-[#7:1])-O-C-C1-c2:c:c:c:c:c:2-c2:c:c:c:c:c:2-1,39
[#6:1]-[#7:2]>>C-S(=O)(=O)-O-[#6:1].[#7:2],39
[#6:1]-[#7:2]>>O=[N+](-[O-])-c1:c:c:c(-O-[#6:1]):c:c:1.[#7:2],39
[#6:2]=[#6:1]>>O=[#6:1].[#6:2],39
[#8:1]>>[#8:1]-C(-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1,38
[#6:1]-[#6:2]>>[#6:1].[#6:2],38
[#15:1]-[#6:2]>>Cl-[#15:1].[#6:2],37
[#6:1]-[#6:2]>>I-[#6:1].I-[#6:2],37
[#6:1]-[#7:2]>>[#6:1]-O-c1:c:c:c:c:c:1.[#7:2],36
[#8:1]>>C-C(-C)(-C)-[#8:1],35
[#6:1]-[#7:2]>>[#6:1]-O-n1:n:n:c2:c:c:c:c:c:2:1.[#7:2],35
[#8:1]>>C-C(=O)-[#8:1],34
[#6:1]-[#8:2]>>C-O-[#6:1].[#8:2],33
[#6:1]-[#8:2]>>C-S(=O)(=O)-[#6:1].[#8:2],33
[#6:2]-[#6:1]-[#8:3]>>[#6:1]=[#6:2].[#8:3],32
[#6:1]-[#6:2]>>C-C-C-C-[Sn](-[#6:1])(-C-C-C-C)-C-C-C-C.Cl-[#6:2],31
[#6:1]-[#8:2]>>C-c1:c:c:c(-S(=O)(=O)-O-[#6:1]):c:c:1.[#8:2],30
[#15:2]-[#6:1]>>F-C(-F)(-F)-S(=O)(=O)-O-[#6:1].[#15:2],30
[#6:1]-[#8:2]>>[#6:1]=[N+]=[N-].[#8:2],30
[#6:2]-[#6:1]>>C-O-N(-C)-[#6:1].[#6:2],30
[#6:1]-[#7:3]-[#6:2]>>I-[#6:1].I-[#6:2].[#7:3],29
[#6:3]-[#7:2]-[#6:1]=[#8:4]>>[#6:1]#[#7:2].[#6:3]-[#8:4],28
[#8:1]>>C-O-C-[#8:1],28
[#6:1]-[#6:2]-[#8:3]>>I-[#6:1].[#6:2]=[#8:3],28
[#6:1]-[#7:2]>>O-[#6:1].O=C(-[#7:2])-n1:c:c:n:c:1,28
[#16:2]-[#6:1]>>F-C(-F)(-F)-S(=O)(=O)-O-[#6:1].[#16:2],28
[#8:1]>>[#8:1]-C(-c1:c:c:c:c:c:1)(-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1,27
[#6:1]-[#8:2]>>C-S(=O)(=O)-O-[#6:1].[#8:2],27
[#8:1]>>[#8:1]-C-c1:c:c:c:c:c:1,27
[#8:1]>>O=C(-[#8:1])-c1:c:c:c:c:c:1,27
[#6:1]-[#8:2]>>[#6:1]-S-c1:c:c:c:c:c:1.[#8:2],27
[#6:1]-[#7:2]>>O=[N+](-[#6:1])-[O-].[#7:2],27
[#34:1]-[#6:2]>>Cl-[#34:1].[#6:2],27
[#6:1]-[#7:2]>>[#6:1]-[O-].[#7:2],27
[#6:2]=[#6:1]-[#7:3]>>O=[#6:1]-[#6:2].[#7:3],27
[#16:1]-[#6:2]>>Cl-[#16:1].[#6:2],26
[#15:2]-[#6:1]>>Br-[#6:1].Cl-[#15:2],26
[#6:1]-[#7:2]>>[#6:1]=[N+]=[N-].[#7:2],26
[#6:1]-[#6:2]>>C-N(-C)-[#6:1].[#6:2],26
[#6:2]=[#6:1]>>O=[#6:1].[#6:2]-[P+](-c1:c:c:c:c:c:1)(-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1,25
[#6:2]-[#6:1]>>C-C(=O)-O-[#6:1].[#6:2],25
[#6:2]-[#6:1]>>Cl-[#6:1].[#6:2]-[K],25
[#15:2]-[#6:1]>>Br-[#6:1].[#15:2],24
[#16:2]-[#6:1]>>C-S(=O)(=O)-O-[#6:1].[#16;-1:2],24
[#16:2]-[#6:1]>>C-c1:c:c:c(-S(=O)(=O)-O-[#6:1]):c:c:1.[#16;-1:2],24
[#7:1]>>[#7:1]-S-C(-c1:c:c:c:c:c:1)(-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1,24
[#6:1]-[#6:2]>>Br-[#6:1].[#6:2]-[Cu],24
[#7:1]>>C-c1:c:c:c(-S(=O)(=O)-[#7:1]):c:c:1,23
[#14:2]-[#6:1]>>Br-[#6:1].Cl-[#14:2],23
[#16:1]-[#6:2]>>[#16:1]-S-c1:c:c:c:c:c:1.[#6:2],23
[#6:1]-[#7:2]>>C-S(=O)(=O)-[#6:1].[#7:2],23
[#16:2]-[#6:1]>>C-c1:c:c:c(-S(=O)(=O)-O-[#6:1]):c:c:1.[#16:2],23
[#6:2]-[#6:1]>>Br-[Zn]-[#6:1].I-[#6:2],23
[#6:1]-[#8:2]>>[#6:1].[#8:2],23
[#6:1]-[#6:2]>>Cl-[#6:1].[#6:2]-[Na],23
[#14:1]-[#8:2]>>C-[Si](-C)(-C)-N-[#14:1].[#8:2],22
[#16:2]-[#6:1]>>F-[#6:1].[#16:2],22
[#6:3]-[#15:2]=[#8:1]>>C-C-[#8:1]-[#15:2].Cl-[#6:3],22
[#6:2]-[#6:1]>>C-O-[#6:1].C-[Si](-C)(-C)-[#6:2],22
[#16:1]-[#8:4]-[#6:3]=[#6:2]>>F-C(-F)(-F)-S(=O)(=O)-N(-[#16:1])-c1:c:c:c:c:c:1.[#6:2]-[#6:3]=[#8:4],21
